,lines,name
74,all right let's go , chill factor 
75,these'll keep it cold okay okay, chill factor 
76,all right okay, chill factor 
77,come on no shit, chill factor 
78, go go, chill factor 
79, , chill factor 
80, shit, chill factor 
81, shut up, chill factor 
82,gee you think so shit you gotta pass him, chill factor 
83,i made it i made it, chill factor 
84,you crazy bastard come on, chill factor 
85,pete come on come on old, chill factor 
86,i know the likeli come on old pete oh, chill factor 
87,get over get over left left left, chill factor 
88,god man come on old pete, chill factor 
89,go go go go go oh shit hey hey whoo okay, chill factor 
90, okay, chill factor 
91, that's right now move, chill factor 
92,your weedkiller on steroids goes down with us everybody dies , chill factor 
93,we can make it i think, chill factor 
94,oh shit , chill factor 
95,pete come on there it come on old, chill factor 
96,oh shit man, chill factor 
97, hey hey andy's ice cream, chill factor 
98,shut up shut up it's beeping truck, chill factor 
99,you stole the truck to uphold your principles right let live, chill factor 
100,you wanna hit me you, chill factor 
101,cho and a hijack reconsider that statement there night shift you're psy, chill factor 
102,probably because they know a psycho when they hear one , chill factor 
103,don't gimme that nice job shit man they still got a vanload comin' and what do you got besides an empty , chill factor 
104, okay all right, chill factor 
105, , chill factor 
106,you mean to tell me you hijacked me with an empty gun ed, chill factor 
107,doesn't work take your gun, chill factor 
108, , chill factor 
109,no no no no no keep goin' ah one of them's in the back, chill factor 
110, fine, chill factor 
111,shut up i ain't playin' that, chill factor 
112,look i don't give a shit if you go through missoula at a hundred miles an hour we're goin' to mcgruder i didn't steal the truck he owed it to me anyway the important thing is i'm not goin' through missoula, chill factor 
113,i did not steal this truck you stole this truck, chill factor 
114,look i kinda borrowed the truck from andy am i missing somethin' here, chill factor 
115,to get to mcgruder you have to go through missoula and i ain't goin' to missoula no no no, chill factor 
116,billings no no no no no we need to go to mcgruder suppose you're gonna shoot me because you can't get service on my cell phone, chill factor 
117, town, chill factor 
118,excuse me can you fix this ed, chill factor 
119,it happens to this piece of shit what the hell's goin' on, chill factor 
120,are you kiddin' up, chill factor 
121,i'm gonna stomp your a that dog ain't mean, chill factor 
122,you gave him ice cream didn't you come on let's go what the hell is with you dog he's the one with the damn gun, chill factor 
123,would you hurry up please go on, chill factor 
124,hey you're gonna piss me what the hell are you supposed to be all right then how about this, chill factor 
125,i got uh i got like uh, chill factor 
126, all right, chill factor 
127,look i got two tons of the world's nastiest ice cream sittin' in a truck that should've been retired ten years ago that shit will be worthless by noon er, chill factor 
128,i need your help o of all wantin' to be a part of this wacko shit, chill factor 
129,yeah i believe him he was my friend ya, chill factor 
130,and a shitload of ice no no no you don't need my truck you need somebody else's truck, chill factor 
131,what did i say no, chill factor 
132,no no no no no no wait why don't i, chill factor 
133,that'll make up the difference huh for andy i'll tell him i lost a few cartons comin' over the mountain, chill factor 
134,and fair he could've that that's true but that would've been smart, chill factor 
135,hey you and i are seein' eye to eye on a whole range of issues this mornin' moron, chill factor 
136,yeah well darlene didn't say anything about it to me so tell andy to bill her like usual and let them sort it out move , chill factor 
137,uh between this month and last month you owe four hundred and seventeen dollars and we need that in cash look you need me to sign an invoice or somethin', chill factor 
138,that's my business art, chill factor 
139,sam andy gave sam a nice big desk to park his fat ass behind where's sam, chill factor 
140,a little early for a delivery , chill factor 
141,such is the price of patriotism but, chill factor 
142, three seconds one, chill factor 
143,this country trained me to kill i urge you to be persuasive, chill factor 
144,just give me elvis and i'll make sure you have enough money for a dozen ice cream trucks frozen so if you don't mind, chill factor 
145,don't be tedious waiter dr long called it elvis what'd he say, chill factor 
146,i'll keep an eye out about him, chill factor 
147,that was quick be cool be, chill factor 
148,help you why don't you get that tub of shit sam to, chill factor 
149,it's uh parked just off of highway thirty five so where's my truck, chill factor 
150,you you can't let him about the man who did this he's he's comin' after it, chill factor 
151,eighteen men were k killed in sec i had no idea how powerful it was, chill factor 
152,wait this town is full of trucks nice new trucks you don't need to go to fort mcgruder in his truck, chill factor 
153,the guy the army guys are lookin' for he's the dude, chill factor 
154,sure as hell have met a few assholes like that though , chill factor 
155,i'd say we're about even including the permanently extreme, chill factor 
156,however you are also non en exactly, chill factor 
157,owe you your country and a lot of innocent people in it, chill factor 
158,on ice we've got elvis on ice we've got it, chill factor 
159, are you crazy take the boat, chill factor 
160, , chill factor 
161,if you're right lewis this mason is one hell of a pro he must have a service record and a paper trail some yes sir, chill factor 
162,alert seventy fifth rangers code blue tell them elvis has left the building looks like it yes sir, chill factor 
163, why is it you scientists can create implements of destruction, chill factor 
164,all right after they put you away almost quaint, chill factor 
165,do you think i haven't seen the bodies of those always done richard, chill factor 
166,do you remember telling me once that all through my career i'd never fit in well together you gave me the opportunity to realize just how very wrong my life had gone, chill factor 
167,oh i'm well aware of what the government did i assure you actually i've just come to say how grateful i am to you that, chill factor 
168,ple not at all like a man responsible for the deaths of eighteen peo, chill factor 
169,is this stool taken , chill factor 
170,andrew it's too, chill factor 
171,no no, chill factor 
172,all right one more shot provided we're off the island tonight you have my word on that, chill factor 
173,but you have no choice but to follow orders the united states into the kind of country we're supposed to be fighting against, chill factor 
174,if it works your stock at the pentagon will go up along with mine i don't think i need to mention you could use the help look this is a scientific experiment okay, chill factor 
175,you know captain if you hadn't spent so much of your career questioning your superiors you might've found yourself with more gold leaf on your col sweeney tells me you don't have computer confirmation, chill factor 
176,what the hell is all this about a detonation today we're scheduled tor long, chill factor 
177,and i'm warning you leo don't test me get your men and your machines off my radar screen in five or three million people will die here, chill factor 
178,or i may be wrong the breeze could be gusting south that'd be billings hm the wind's northwest that oughta be seattle, chill factor 
179,yeah i had a small problem with members of our side murdering civil and i don't like deviations from plans leo as i'm sure you re, chill factor 
180,i can't say it's a surprise pleasant surprise, chill factor 
181,happen if i drop this do you know what'll, chill factor 
182,all right let's clear the mess and move out there's nothing in here sir they got away with it, chill factor 
183,ext mountaintop day , chill factor 
184,hit him again int postal van day, chill factor 
185,int brynner's van day carl set up the camera, chill factor 
186,of which we have more than enough int hardware store day, chill factor 
187,you have no idea what you're in possession of do you int brynner's van day, chill factor 
188, int darlene's store day, chill factor 
189,ext brynner's van night dennis radio the bikes i wanna know if so much as a squirrel, chill factor 
190, int u s research laboratory storage area freezer vault night, chill factor 
191,ext fort leavenworth ten years later day , chill factor 
192,get 'em in the middle of the dam having witnessed the effects myself i can assure you it'll be very useful when the bidding starts, chill factor 
193,i wanna patch in from get your links set up, chill factor 
194,shit prep the launcher now, chill factor 
195,ther orders sir all potential customers have been informed of the delay fur, chill factor 
196,check the immediate area it's clean, chill factor 
197,vaughn long went missing from the tech center this morning along with a very dangerous, chill factor 
198,yeah he's wanted in connection with a death this morning at the jerome you know the suspect, chill factor 
199,we were called in by the jerome base mand out of fort bragg, chill factor 
200,carl dennis get out of sight in missoula all we need to do is get to mason before anyone else does, chill factor 
201,it's a hundred degrees gear, chill factor 
202,jesus chri we're on a very slippery slope here sam a covert military operation riddled with civilian noon, chill factor 
203,but yes captain brynner you did but but, chill factor 
204, i would've in another life, chill factor 
205, , chill factor 
206, , chill factor 
207,where's elvis no, chill factor 
208, , chill factor 
209,it won't be long gentlemen , chill factor 
210, , chill factor 
211,and unharmed de your fellow hero untouched, chill factor 
212,tainer it's a little late for matinee heroics mason just give me the con, chill factor 
213,then meet me at the dam in fifteen minutes yeah i'm listenin', chill factor 
214,and i can't guarantee the end will be quick on this miserable road to nowhere, chill factor 
215,and ask a simple question are you actually prepared i want you to look at one another, chill factor 
216,yeah like i say doc long's, chill factor 
217,though not tonight, chill factor 
218,doc assumptions are always dangerous, chill factor 
219,and a rifle you on the other hand uh you wanna hunt outta season it's cool with me but mostly well they just take a six, chill factor 
220,dangerous assumptions are always, chill factor 
221,lene yeah they call me dar, chill factor 
222,ready before the morning crowd blows in i got it ready before the morning crowd blows in, chill factor 
223,be sure you feed bosco yeah, chill factor 
224,oh well i have got to get to the dentist be time remember, chill factor 
225,son of all the days for you to show up late first the idiot april calls in sick then i got a bad tooth goddamn it ma, chill factor 
226, his i know yours i don't have a clue but if it wasn't for you i think he'd have drifted right on through this town, chill factor 
227,there's something else too somehow, chill factor 
228,oh no story of my life well one thing you won't lose is that friend of yours back there i'll tell you that, chill factor 
229,geneva just pulled the plug ext dam day, chill factor 
230,rangers int darlene's store night, chill factor 
231,video lock int tunnel day, chill factor 
232,int tunnel day major we've gotta seal that tunnel major, chill factor 
233,no sign of 'em int postal van day, chill factor 
234,is elvis out get ready to take it out, chill factor 
235, all right let's move, chill factor 
236,he was major andrew bryn colonel sir who the hell is this guy, chill factor 
237,the sooner you get up the lab the sooner you'll figure it out pappas that other guy was unloading ice cream into a freezer now what could he have to do with a military scientist huh, chill factor 
238,all right enough look son, chill factor 
239,run a check fbi interpol son, chill factor 
240,one of our units is pursuing a suspect up the thirty well i've got dr long's body down at the coroner's office, chill factor 
241,i will tell you what i i don't suppose you'd like to tell me what this is all about, chill factor 
242,excellent time, chill factor 
243,there's nothin' goin' on out there doc except maybe the occasional fly fisherman couldn't sleep pumper is everything uh all right tonight, chill factor 
244,and only then does our noble friend realize tryin' to remember somethin' somebody once told me about tyin' a fly, chill factor 
245,the only one who understands what this me you're the only one i can trust, chill factor 
246,cold cold how cold or it'll ignite, chill factor 
247, shit oh shit, chill factor 
248,some people might fishin', chill factor 
249,without caution and that power, chill factor 
250,tie a fly turn the power of the hunter against him, chill factor 
251,sensitivity without neurosis he's he's brains without ambition, chill factor 
252,and i'm good at this been doing it since i was a kid but you i don't know somehow you think but you pull twice as many fish out of the water as i do, chill factor 
253, what, chill factor 
254,we don't have an hour we're already supposed to be shut down i don't know um he's working but there's a lot of data maybe another hour, chill factor 
255,well costello's finished with the stability profile but abbott is still chewing on the load file mr sweeney how goes it, chill factor 
256,yeah mason mason, chill factor 
257,forty seven mason what is the temperature of elvis, chill factor 
258,we've got the real thing what we gave brynner on the dam was a phony, chill factor 
259,you mason fol, chill factor 
260, i'll lead 'em out, chill factor 
261,what the hell was that , chill factor 
262,we're all gonna die in this wait listen to me pappas if you don't let us by, chill factor 
263,his name's vitelli talk to him he's right out on the other end of this phone, chill factor 
264, stole a truck under arrest, chill factor 
265,i said let me see your hands now pappas move the car, chill factor 
266,you know i gotta tell you that really bothers me somebody calls me son to talk son, chill factor 
267,public drunkenness mason you wouldn't know the truth if it bit you we've got your whole record we know about the the conviction for vagrancy, chill factor 
268,i don't sell beer to minors i take that kinda thing selling this young man beer wednesday night, chill factor 
269,badge someday then you can ask the questions until then you find yourself wearing a, chill factor 
270,if it was wednesday night i was workin' uh drifting around like the trash you are or were you here workin', chill factor 
271,int tunnel air vent day , chill factor 
272,arlo int brynner's van day, chill factor 
273,int ice cream truck cab day , chill factor 
274, , chill factor 
275,get in ext u s army research laboratory guard gate jerome night, chill factor 
276,now seal that tunnel now int tunnel day, chill factor 
277,negative negative int gomez's helicopter day, chill factor 
278,int postal van day i'll stay here and secure this position, chill factor 
279,do it now int gomez's helicopter day, chill factor 
0,sending what we know back to u s t via satellite what are you doing, innerspace 
1,i'll get us out of here don't worry i owe you a lot i'm not gonna let us rot here i'm gonna find us a way out, innerspace 
2,i want you to know how much i appreciate what you've done i don't know how we're gonna get out of this but we will somehow, innerspace 
3,you're a lucky man they can, innerspace 
4,thing is i think i'm in love with her not really truth is i was jealous of you, innerspace 
5,i was wrong she tried to help us get away you were the one who was always suspicious of her, innerspace 
6,dieter asked where i was he expected me here maybe someone was assigned to bring me here about what, innerspace 
7,looks like you can have all you want gimme a minute, innerspace 
8,be quiet losing power the laser drained it, innerspace 
9,do something ought to be they stole everything and reverse engineered it looks like all they need is the chip, innerspace 
10,and don't let her know either there's a lot you don't know, innerspace 
11,he aready made the deal shit it's just money, innerspace 
12,just fine i'll do the driving from now on are you alright, innerspace 
13,he didn't he left us that walkman chip to confuse us would have kept most people busy we were too fast for him then why'd he lead us here, innerspace 
14,where while he makes the run, innerspace 
15,left the one with the red dot cash, innerspace 
16,what was it what'd i say just say the words just like i told you, innerspace 
17,i was afraid of that i've got an idea, innerspace 
18,then why let her out of our sight besides she's all we've got i don't trust her, innerspace 
19,i need a guide and you need a client and 1000 you were with gruner, innerspace 
20,what neither can they, innerspace 
21,ow trying to analyze this stuff now go to the medicine shelf and take and, innerspace 
22,i can't drink lots of water, innerspace 
23,don't worry don't touch a thing, innerspace 
24,yeah you've fallen for her you think that's what you're good at, innerspace 
25,relax let me do this what do i do, innerspace 
26,where are you going just stay here and rest, innerspace 
27,i can't keep up come on she's getting away, innerspace 
28,what do i do i'm running in circles in the middle of some foreign country i don't speak their language they don't speak mine i don't even know where i am what's going to present itse, innerspace 
29,osaka osaka, innerspace 
30,bingo why don't you get out of my face, innerspace 
31,i i'll got to the movies that's what i'll do no what will you do, innerspace 
32,and on my time shit you're in love, innerspace 
33,ahhh works ryuji travel just business she's fine arts university of tokyo what she say what'd you get out of her, innerspace 
34,joe it's 56 hours you shut down your sensors, innerspace 
35,i'll be right here i'll keep it in mind i'll get a lot more from her without you butting in what if she says something important, innerspace 
36,not her you you're doing great with her, innerspace 
37,can't tell every time i try her you look away or you make noises maybe you don't want to know maybe she's telling the truth, innerspace 
38,voice stress analyzer how do you know, innerspace 
39,don't get too cute my coast is maine actually we have a place in bar harbor and a bar in sutton place, innerspace 
40,just don't show fear killer, innerspace 
41,i feel like an idiot are you serious, innerspace 
42,who are they stay on them will you how can we find out wait the glasses that's a big if, innerspace 
43,you're not just after this girl are you that place by the window, innerspace 
44,the beautiful one which one is she, innerspace 
45,why not not that tie with that coat, innerspace 
46,not blue enough much too blue, innerspace 
47,what is it is something glinting, innerspace 
48,now where would i be but you've got to have sophistication savoir faire, innerspace 
49,rene you stumbled around remember you've got my id you've got to be me not some stumblebum, innerspace 
50,good thing i'm here to do the thinking maybe they won't stand on ceremony, innerspace 
51,rene what happened, innerspace 
52,what touch her, innerspace 
53,wait , innerspace 
54,don't just stand there say something what do i do, innerspace 
55,which language try another language, innerspace 
56,she's beautiful what do i do what is it, innerspace 
57,this must be business there's nothing else here a girl, innerspace 
58,what what do you mean al are you doing anything in there, innerspace 
59,it's sand why not, innerspace 
60,the sand now what, innerspace 
61,here all the seaweed you want now what little late for that, innerspace 
62,the sky the sun the sea there's no one here it's deserted what now do you notice anything, innerspace 
63,just get there eating sushi, innerspace 
64,now what you leave my glands alone, innerspace 
65,oh yeah to what nothing but it's yours change it change your whole persona, innerspace 
66,we'll change your appearance they'll know who i am, innerspace 
67,i'll get in trouble who cares, innerspace 
68,use my credit cards i don't have any, innerspace 
69,we get on a plane you mean just leave, innerspace 
70,what do we do composition of the sand trace elements unique, innerspace 
71,don't talk i told you you just screwed it up not who a data bank just keep your ear to the phone and don't make a sound, innerspace 
72,i'm back the airport hey wait a minute, innerspace 
73,nothing anything a feeling a smell, innerspace 
74,you need id in there don't know, innerspace 
75,that's it they know i'm in here we've got to find them black suits and helmets, innerspace 
76,oh my god what did he look like the man the man, innerspace 
77,a lab and equipment where are we going, innerspace 
78,which way do i go with authority, innerspace 
79,see the codelock punch this in 26993 door's locked, innerspace 
80,sue them why don't you just get out leave me alone, innerspace 
81,ever think of what they might have to do to find me i'm not leaving until you do, innerspace 
82,i did i brought you back here you gotta help, innerspace 
83,i am you are yeah who is, innerspace 
84,they could put you back in the tube i don't know i don't want to find out, innerspace 
85,yeah al wants to talk to you did you hear that, innerspace 
86,calm down act rational you have no choice you're involved will you help, innerspace 
87,i want out can't see a goddamn thi, innerspace 
88,whatever you do just don't stop now what, innerspace 
89,he's not the problem it's the van in the back what'd he look like, innerspace 
90,behind us no one maybe i dreamed it all up, innerspace 
91,i'll tell you what to say oh gooood, innerspace 
92,why don't you sorry all this buzzing in my head why don't i just take you back to ust, innerspace 
93,yeah with a man in my head, innerspace 
94,yeah yeah joe why there's a little man in my head, innerspace 
95,of course you do hear voices don't i, innerspace 
96,yep are you crazy, innerspace 
97,what are you doing you said it, innerspace 
98,you've heard of u s t no, innerspace 
99,me what'd i do look i didn't ask to be in you don't blame me for it you did it, innerspace 
100,you've heard of the pem114 what are you doing in my head al, innerspace 
101,well if you're in my head to you i'm god yeah who, innerspace 
102,i'm working on it soon as i find the right nerve bundle kind of an oversight wouldn't you say, innerspace 
103,my place can't you see where are we now, innerspace 
104,do me a favor al i need to make a phone call, innerspace 
105,what street where are we we're on the street we're walking down the street we're talking to ourselves people are staring at us, innerspace 
106,you're in my head you don't know my name what is your name, innerspace 
107,your name is al yes, innerspace 
108,al al, innerspace 
109,it wasn't him arrrgh, innerspace 
110,what's going on i'm reporting you to the transit authority, innerspace 
111,where are you al al, innerspace 
112,i know you did i said something, innerspace 
113,joe it's not love it's like it's real strong like and i got your information now get off my back i've got twenty hours left i could die in here and you're falling in love, innerspace 
114,joe what does some island have to do with this it's a mistake go toe it's some islands, innerspace 
115,then what let us get to the border, innerspace 
116,i know we fight but i don't mean it you're quite a guy no one else could have dealt with this i didn't do anything, innerspace 
117,can you fly this i insist, innerspace 
118,good oh i can't, innerspace 
119,do what what'd you do i've seen that before never had anyone actually do it, innerspace 
120,works like a charm when i use it you didn't say it right it'll remind me of you, innerspace 
121,what a nerve they have stolen state property, innerspace 
122,joe's escaped dieter's in him what happened, innerspace 
123,who's our little man if there is a pod inside him we'll find it and bring it out for study, innerspace 
124,rene i knew he was following us he diverted attention exposed ryuji's trap, innerspace 
125, pem115, innerspace 
126,you didn't tell us you were coming it's the least we can do after all it's our responsibility, innerspace 
127,doesn't matter then put him away what job, innerspace 
128,surveilliance on them all we'll have to let them go, innerspace 
129,surveillance cameras he's more somehow enhanced he's zxflbbgt, innerspace 
130,hey sit in the car i'll get you a fee make up for what you lost on the tour it's just money, innerspace 
131,i have a new client what are you doing here where've you been, innerspace 
132,i think i've heard of you and you know jan gruner, innerspace 
133,and how do you service foreigners foreign service, innerspace 
134,al viola we insist, innerspace 
135,much better now thank you just sit here quietly see there's nothing to worry about just be my old self again soon was quite excited when he came in, innerspace 
136,ahhh nothing of course you're not we'll take good care of you, innerspace 
137,i don't know who who, innerspace 
138,now joe you know it was all a mistake don't you oh yeah thanks, innerspace 
139,look we'll bring your car home just take it easy until the effects wear off you need anything just call this number i will, innerspace 
140,oh sure don't you want to get out, innerspace 
141,we're here well what, innerspace 
142,how do i look sergeant finnegan name's right there on the card are you sure you're alright, innerspace 
143,anything you call us right away you got that remember what, innerspace 
144,oh that's okay i don't know the last couple of hours last few days, innerspace 
145,it may have been affected what about it, innerspace 
146,whatever it is don't do it just give me the keys, innerspace 
147,a little voice in my head and you there are many places to get away why here, innerspace 
148,yessir very good sir the fresh tuna, innerspace 
149,now you know what i know this sophistication ain't tough all it takes is a credit card, innerspace 
150,how's that for fucking savoir fair i didn't say anything, innerspace 
151,i said i didn't say anything what, innerspace 
152,what do you want what's what, innerspace 
153,he should do it in person i mean ex person he wants to apologise, innerspace 
154,riuji like al says under stress the human body is capable of impossible feats, innerspace 
155,it was me he just told me how i wish he could tell me now but you did it it was you, innerspace 
156,you are i've seen you do what i don't know i'm no good at this, innerspace 
157,now what i knew it i told him, innerspace 
158,kiss her you fool you're gonna laugh, innerspace 
159,just like that escape, innerspace 
160,uh wonderful i know i'm strange but in my own way i love you i've never met anyone like you, innerspace 
161,i was crazy desperate i took it out on you i didn't mean it i know what she sees in you you're kind and you're brave if i ever get out of you i'll be glad to call you my friend i encouraged you to come here my fault as much as yours, innerspace 
162,it was my choice i'm sorry i got you into this, innerspace 
163,nothing we can do you can say that again what do we do, innerspace 
164,they'll listen to what we say in here now what, innerspace 
165,looks like they can what did they do yes no i'm okay they can't do this they can't hold us here, innerspace 
166,what happened sure i can can't i, innerspace 
167,maybe they're expecting gruner i'm gonna be him this going to work, innerspace 
168,you've been there that's not this direction it's back the other way, innerspace 
169,what maybe i'm wrong then gruner won't be here, innerspace 
170,i asked him wait a minute how'd you know dieter was coming here, innerspace 
171,if gruner led us away who'd he lead us away from where would you go to sell a chip, innerspace 
172,that must be him water taxi why don't you get us some food this may take some time, innerspace 
173,he plays it all the time what, innerspace 
174,beats me where we going, innerspace 
175,and dieter ryuji and gruner, innerspace 
176,you think i'm like that lots of my clients are rich guys they like danger like playing with drugs and things running around acting mysterious, innerspace 
177,get your things hiroshima, innerspace 
178,how do you know you can trust me the most important one can you help me find him, innerspace 
179,we're very close he must be a good friend, innerspace 
180,now so am i what's so interesting about him i'm just on vacation, innerspace 
181,why i'm leaving too, innerspace 
182,i'm not worried i'm not going to eat it you did, innerspace 
183,no he didn't do that did he put you up to it did he ask you to sleep with me, innerspace 
184,you work for ryuji i don't know ryuji said there was a change of plans, innerspace 
185,they kidded me a little your friends did they ask about me, innerspace 
186,why wanted to get to know you, innerspace 
187,why did you leave why'd you run off, innerspace 
188,he likes the quiet they were here last week how often they come here, innerspace 
189,is that ryuji trans ocean travel, innerspace 
190,ummm you really work for the foreign service just okay, innerspace 
191,that was then this is now who am i talking to you did, innerspace 
192,you talk to yourself i promise you that i am not crazy course if i was i'd be the last to know why do you ask, innerspace 
193,you are can i help, innerspace 
194,and sort of disinterest it's not apparent, innerspace 
195,i waited for you me still they left you alone, innerspace 
196,yes of course you mean from it, innerspace 
197,what way nothing al why do you talk that way, innerspace 
198,do what i can't do that, innerspace 
199,oh i can't business dinner tonight, innerspace 
200,blake said that yes, innerspace 
201,i am confused or maybe it's you no no one to speak of, innerspace 
202,i don't know what about the others, innerspace 
203,why are you on to him i can't he didn't do anything thanks to you, innerspace 
204,what could you find in this place it keeps me busy everybody always wants something, innerspace 
205,a drink is there anything else, innerspace 
206,joe doakes it's quarter to 10 leaving now go to sleep all of you, innerspace 
207,tear it apart that's alright just tear it apart, innerspace 
208,it will be fine you have another it is, innerspace 
209,you can't take that why, innerspace 
210,it will it'l be alright, innerspace 
211,yes this the only spare, innerspace 
212,so we better get started it'l take months, innerspace 
213,what does he know what'd he say how's he know about al, innerspace 
