,lines,name
341,how could you say that you're a beautiful woman you're destroying yourself you don't need that stuff you don't need that fuckin' leech livin' off you i know you better than you know yourself you're a tiger you're stronger than i am and when you set your mind on doing something you do it better than anybody you can do it you can do it no you don't, casino 
342,yes i yes i do that's all you care about you don't care about me at all, casino 
343,yes you do it's very discreet there's no names in the papers you don't have to worry about any of that stuff i don't need one, casino 
344,you understand your drinking's gettin' way out of hand i'm gonna get you into a program they got plenty of good ones okay okay, casino 
345,if not for me at least for amy okay, casino 
346,it's okay look you gotta get a hold of yourself you know what ace i don't give a shit i'm gettin' out of here i am, casino 
347,listen ginger i'm tryin' to make the best of everything here you know i mean you're my wife for chrissakes uh i mean people look up to you in this town i don't know what to think i said you can't make me stop caring about people, casino 
348,what what you can't make me stop caring, casino 
349,yeah how do i know i was just tryin' to help him it's not like i'm sleeping with the guy, casino 
350,what you didn't have to beat him up, casino 
351,look for my ulcer i take a half a one of these a half a one of these and that's when i have extreme pain i had a three month supply what'd you do with 'em i didn't take your pills, casino 
352,isn't it bad enough you're drinkin' too much you're takin' all my pills too huh, casino 
353,didn't no instead what did he say 'fuck him take him for everything he's got ' no he didn't, casino 
354,you remember when you called him that night when you said goodbye to him he didn't say 'don't get married i'll be right down we'll get married ' he didn't say that to you did he good so then you could tell me what the money is for, casino 
355,you can trust me you're askin' me for twenty five thousand i'm not out to make you feel bad i want to just be able to trust you you now it's about trust i have to be able to trust you with my life do you understand can i trust you can i trust you can i trust you answer me can i trust you, casino 
356,okay and you're embarrassing me why do want to make me feel so bad what are you talkin' a, casino 
357,look sam i've been independent my whole life i never had to ask anybody for anything now you're making me beg you for this well if you want a coat you got it you know that it's not the money it's just why do you want it that's all i'm askin' am i not entitled to that, casino 
358,no huh well you know what now i want you to tell me i mean my wife comes to me and asks me for twenty five thousand i mean what do you want do you want a coat, casino 
359,who's fighting i mean i'm you know tell me what it's for i'm aware of that we don't have to turn this into a big deal okay we don't have to have a fight it was important to me but forget it just something i wanted to do for myself, casino 
360,well i mean you know i gotta ask you that's a lot of money you're not asking for a box of popcorn you know i mean well what's the difference i just need it, casino 
361,why do you need that much yeah, casino 
362,twenty five thousand for yourself well i would you know sam it's just that well i need more than that i need twenty five thousand, casino 
363,well why don't you take it out of your account there's a lot there you get her okay well i need a lot i need more than usual, casino 
364,what do you need okay want to go with mommy, casino 
365,they didn't know what really moved her oh fabulous, casino 
366,but as much as they loved her hey do you want to see this one daddy gave me all this jewelry because he loves me so much put your arm in there, casino 
367,she could be the most charming woman you ever saw people loved to be around her hi nice to see you, casino 
368,so i put two million in cash in a los angeles bank under the name of mr and mrs tom collins this was strictly my shakedown and kidnapping money need a little help with that mr collins, casino 
369,crooked cops and kidnappers they don't take checks all this stuff doesn't mean anything money this doesn't mean anything without trust i have to be able to trust you with my life, casino 
370,okay now look pay attention to me what i'm gonna tell you is very important, casino 
371,come on can i keep this one in the house the only thing is you shouldn't keep this in the house we gotta put it in a bank, casino 
372,you're so wonderful the jewelry's not so bad either you do whatever you want do i keep my promises or do i keep my promises, casino 
373,so do you think it's too much if i wear these in the same day oh, casino 
374,it's nice isn't it oh it's so soft, casino 
375,it's chinchilla you're kidding my god what is it, casino 
376,okay want to go let's go back in, casino 
377,yeah yeah you sure, casino 
378,uh huh right, casino 
379,yeah you're with me now, casino 
380,yeah it's all right that part of your life is over with right, casino 
381,i'm okay i just you just have to understand i've been with lester since i was a kid i just wanted to say goodbye i i just i don't i think i have a right to do that okay maybe you shouldn't drink so much, casino 
382,i'm not crying why're you crying, casino 
383,yeah you all right, casino 
384,just what i said you'll be set up for the rest of your life that i can promise you want to take a chance what're you what're you pitching me here, casino 
385,you know i'm doin' well now and i'm gonna do even better and so whatever happens if it doesn't work out between us i'm gonna make sure you're okay for the rest of your life and if there are kids especially you know i'll take care of you better than you'd ever imagine if it doesn't work out you know if it doesn't play out then what happens to me, casino 
386,no i i mean that can grow as i as long as there's a mutual respect that kind of thing can grow i'm realistic i can accept that but you know what is what is love anyway it's a it's a mutual respect it's it's a devotion it's a it's a caring from one person to another and if we could set up some kind of foundation based on that mutual respect i feel that eventually you would care enough about me that i could live with that understand i'm sorry, casino 
387,i i i i care about you a but i just don't have those kind of feelings for you i'm sorry i'm not in love with you, casino 
388,yeah i know all that you know a lot of happily married people sam 'cause i don't, casino 
389,i'm forty three years old i don't want to wait i know you well enough to know that i really love you very much and i can't think of anybody better to be with and i don't feel like waiting anymore you don't know me what you've known me two three months what do you know, casino 
390,i know i'd be a good father i know you'd be a good mother you got the wrong girl sam, casino 
391,i'm gonna do you one better i'm trying to marry you you want to marry me i'm serious i mean i i want to settle down i want a family what are you trying to handicap me, casino 
392,we're not getting any younger don't you think it's time aren't you gettin' tired of all this shit bangin' around hustlin' around within no time everything was set in place we got rid of the freelance scamsters the per was way up the gods were happy or as happy as the gods can ever be and i i decided to complicate my life for a guy who likes sure things i was about to bet the rest of my life on a real longshot, casino 
393,good luck the ginger i knew wouldn't even look at this creep, casino 
394,thanks a lot she took care of the valet parkers the guys who could get you anything and take care of anything, casino 
395,but mostly thank you, casino 
396,pit bosses floor managers hey mitch, casino 
397,she took care of the dealers that was all bullshit she just pocketed the cash, casino 
398,i hit a few uh games on the way back any change, casino 
399,hello she was a queen around the casino she brought in high rollers and helped them spread around a lot of money, casino 
400,okay thank you for asking see you ginger, casino 
401,i'll be right back ginger's mission in life was money, casino 
402,i'm going to go powder my nose twenty years in order to find nothin' on me, casino 
403,long suspected of running the tangiers without we all have a past you have a past i have a past and my past is no worse than yours but you guys think you have the right to pass judgement on me, casino 
404,stunned commissioners into the hallway where he continued his harangue until his own lawyers and friends urged him to leave bullshit bullshit, casino 
405,in a wild and unprecedented outburst that followed his gaming license denial rothstein followed several you could put 'em on your expense account, casino 
406,don't you remember you promised me a fair hearing when you were gettin' comped at my hotel and you were asking me for copies of your bills so and hypocrisy, casino 
407,what are you running for bob what are you running for 'ace' rothstein accused the state's top gaming officials of corruption, casino 
408,good evening everyone i'm paige novodor what should have been a routine licensing hearing turned into bedlam yesterday when the flamboyant tangiers casino executive sam yeah thanks for not callin' me a liar you son of a bitch you son of a, casino 
409,there was nothing to it it was my pleasure that's amazing, casino 
410,no no no no please please please please no please eight children, casino 
411,uh i'm very proud to say that we have eight children how many kids do you have, casino 
412,well i've got a large family listen if you didn't know you're bein' scammed you're too fuckin' dumb to keep this job if you did know you were in on it either way you're out get out go on let's go, casino 
413,this is not the way to treat people i'll regret it even more if i keep you on, casino 
414,you might regret this mr rothstein i'm firin' you no i'm not firin' i'm firin' you you, casino 
415,you're firin' me listen you fuckin' yokel i've had it with you i've been carryin' your ass in this place ever since i got here get your ass and get your things and get out of here, casino 
416,i really think you're overreacting in this whole you wait you didn't see that you were being set up on the second win, casino 
417,i really think you're the probability on one four reel machine is a million and a half to one on three machines in a row it's in the billions it cannot happen would not happen you fuckin' momo what's the matter with you didn't you see you were bein' set up on the second win, casino 
418,hey ward you're pissin' me off now you're insulting my intelligence what do you think i'm a fuckin' idiot you know goddamn well somebody had to get into those machines and set those fuckin' reels well it's a casino people gotta win sometimes, casino 
419,yes there is an infallible way they won well there's no way to determine that sam, casino 
420,you didn't see the scam you didn't see what was goin' on well it happened so quick three guys won i didn't have a chance to call you, casino 
421,three fuckin' jackpots in twenty minutes why didn't you pull the machines why didn't you call me shoot it's gotta be in the millions maybe more, casino 
422,four reels sevens across three fifteen thousand dollar jackpots do you have any idea what the odds are dang you are right mr rothstein i am so sorry, casino 
423,don't thank me just do it you're the slots manager i shouldn't have to tell you this i do understand that i'll get right on it and thank you, casino 
424,listen to me very carefully there are three ways of doing things around here the right way the wrong way and the way i do it you understand all right i will i will, casino 
425,the action is in the front not in the back bring 'em up front yeah okay, casino 
426,these are our best machines they bring all the action no wonder the drop is off well, casino 
427,what about the progressives with the high jackpots where are they these machines are hidden okay i'll, casino 
428,what are they doin' way back there bring 'em up here where they belong you can't even see 'em over there loose machines are right back over there, casino 
429,mr rothstein it won't happen again sam, casino 
430,green ah yes here we are a little craps figures actual amount taken from craps tables before the skim hey hey, casino 
431,well that's all i ask gentlemen a fair hearing you've been very open with us i mean uh your books and papers and that that's gonna mean something when you go before the commission, casino 
432,i mean if i can't work in vegas where am i gonna go that was nineteen years ago and they were simple gambling pinches, casino 
433,i had my license hearing coming up and i didn't wanna leave anything to chance a record of the arrests, casino 
434,worst possible time for me all right i'm gonna give you a choice you can either have the money and the hammer or you can walk out of here you can't have both what do you want, casino 
435,look what they did to my hand man god, casino 
436,now you're gonna have to learn with your left hand ye yeah, casino 
437,so you're a righty well i i never tried, casino 
438,can you do it with your left hand no sir, casino 
439,can't do it with both hands no, casino 
440,i'm just curious i saw you shuffling your checks with your right hand can you do that with both hands we had to make an example of these pricks that the party was over, casino 
441,well thank you why don't you take that fuckin' pen and shove it up you ass you fuckin' jag off i ju well it's a nice pen i just didn't know whose it was i thought it was yours i didn't want it to get lost, casino 
442,yeah that's my pen why is this yours your pen, casino 
443,what excuse me, casino 
444,thank you get out of here, casino 
445,yeah you're fuckin' right you made a bad mistake 'cause if you come back here we catch either one of you we're gonna break your fuckin' heads and you won't walk out of here you see that fuckin' saw we're gonna use it you don't fuck around in this place you got it, casino 
446,i'm sorry i made a bad mistake and don't forget to tell your friends what happens if they fuck around in here you understand, casino 
447,i just wanna get out of here yeah thanks, casino 
448,thanks nick fuckin' kids at home here get the fuck out of here, casino 
449,don't fuck with me al don't make a fuck out of me you want to embarrass me and make a fool out of me you didn't gamble tell me you gambled the fuckin' money i'll give you the fuckin' money to put the fuckin' heat on did you gamble huh i didn't give 'em the m, casino 
450,no no you didn't you call yourself a man you know you're a lyin' low life motherfuckin' gambling degenerate prick you know that's what you are two small kids at home i gave you money to pay the fuckin' rent and buy groceries put the heat on you know your wife called frankie and told him the fuckin' heat's off, casino 
451,yeah yeah, casino 
452,a couple of guys i owe them so that's what i did i gave 'em the money that's what i did mm, casino 
453,i got muscled on the street mm, casino 
454,when i left here with the money no you you want me to come over there i'll smack your face, casino 
455,you shut up you know where she gets this from, casino 
456,shut your mouth i don't want to go to europe, casino 
457,we're not gonna go see any fuckin' elephants okay i don't want to go to europe i want to go to see the elephant man, casino 
458,hey you got a minute hey he's got two million in the box am i right okay you let him keep your jewels we take the cash and the only other thing he cares about huh her majesty we go to europe you dye your hair get some pl you're goin' out to las vegas you're havin' a good time at my expense what the fuck i mean after all you're the one having a good time not me, casino 
459,well i keep layin' out my own fuckin' dough for these trips and nothin' ever comes back i mean what hell's goin' on what are we doin' over here artie no records artie what are you gonna do with records pay taxes, casino 
460,well then from now on i'm gonna start keepin' records you gotta go back out there, casino 
461,well i'm goin' all over layin' money out of my own pocket and i never get anything back what the hell's goin' on what expenses, casino 
462,come on go back there i never got paid my expenses for the last trip you gotta go back there and talk to that guy, casino 
463,what else i gave her a schaff italian american slang for 'tap' your cumma what are you doin' with your cumma, casino 
464,i was out there with my cumma italian american slang for 'girlfriend' never mind fuckin' sam this is personal i'll be there in the morning you can fuckin' try me fatso, casino 
465,sam hey you fat irish prick you put my fuckin' money to sleep you go get my money or i'll put your fuckin' brain to sleep, casino 
466,you can't talk to me like you know i think that you've gotten the wrong impression about me i think in all fairness i should explain to you what it is that i do for instance tomorrow morning i'll get up nice and early take a walk down over to the bank and walk in and see you and uh if you don't have my money for me i'll crack your fuckin' head wide open in front of everybody in the the bank and just about the time that i'm comin' out of jail hopefully you'll be comin' out of your coma and guess what i'll split your fuckin' head open again because i'm fuckin' stupid i don't give a fuck about jail that's my business that's what i do and we know what you do don't we charlie you fuck people out of money and get away with it, casino 
467,what're you gonna do strong arm me yeah i think i want my money back, casino 
468,listen nicky we talked about this and uh i explained to you that there was the possibility you might have to take some kind of loss yeah least you could do is return my phone calls though, casino 
469,well i've been busy i've been trying to reach you you're tougher to get than the president, casino 
470,hi good no i don't want one hey mr clark how you doin', casino 
471,well you gotta understand i'm giving you fifty thousand cash yes, casino 
472,i mean you will try to push it through won't you mr clark so i put some of the money into legitimate deals with charlie clark he was ace's banker, casino 
473,oh listen i understand that there's always a risk you know i might have to take a loss somewhere you need to understand and i i'm sure you do that in a venture of this kind you have to be prepared to take some kind of loss, casino 
474,but how much cash could i bury in my closet right yeah that works out, casino 
475,mr ro mr roth mr rothstein where you goin' you just just stop him, casino 
476,i can't no you can you can you've been so nice to me, casino 
477,lady i can't i can't i ca and here here, casino 
478,go get a bag man um i'm gonna need a bag if you could just ask the guy for a big bag okay, casino 
479,jeff would you go in with her can i go in, casino 
480,that's not a problem that's not a p can i go in, casino 
481,please fucker, casino 
482,he won't let me go in my house i understand, casino 
483,i'm just trying to get in my house mr rothstein mr rothstein i'm sorry we've got some complaints about about the noise, casino 
484,he won't let me in my own house he won't, casino 
485,mrs ro mrs rothstein okay shh i'll to the fbi, casino 
486,hey go back inside this is none of your business i don't have to take your shit all the time anymore, casino 
487,she's on the account there's nothing we can do there's nothing we can do she had the key, casino 
488,okay come on i'm sorry, casino 
489,if we let her get a few of her things we'll be out of your hair hey mr rothstein it'll make it a lot easier on everybody here if we just let her in the house, casino 
490,mr rothstein why don't we just let her in the house and get a few of her things that way she'll get out of here this is half her house anyway all right okay okay, casino 
491,hey hey, casino 
492,fuckin' jerk off oh my god what are we gonna do i'm sorry, casino 
493,you you fuckin' moron i'll be filling out paper work for the next two months because of you and this piece of shit you it looked like a fuckin' gun, casino 
494,pitch black it what do you want it it's pitch black out here it's tin foil, casino 
495,you've gotta be kidding me here we go, casino 
496,leave me alone you fuckin' faggot do you know who you're fuckin' with, casino 
497,now move along you know who you're fuckin' with huh do you, casino 
498,yeah fuck you fuck you, casino 
499,bullshit you're out of here cowboy bullshit i ain't goin' anywhere with you, casino 
500,sir you're gonna have to leave you mind accompanying us outside nicky i'm sorry, casino 
501,you took your boots off you put your feet on the table you shit kicking stinky horse manure smellin' motherfucker you you fuck me up over there i'll stick you in a hole in the fuckin' desert you understand go over there and apologize go get the fuck out of tell him to go fuck himself you fuckin' hick fuckin', casino 
502,i did i didn't is that what you did, casino 
503,nicky i did you called my friend a faggot you tell him to go fuck himself, casino 
504,he tries to do everything it's instinctive you know, casino 
505,yeah well that's exactly what i keep tellin' him but that's the kind of kid he is ever since he's born you know he's gotta realize everything can't be a home run that he does, casino 
506,metro intelligence cop but it didn't matter i mean it was all about the kids you know now go out there and show your dad what you can do, casino 
507,turned out to be one of the other coaches was a fuckin' now i want you to get out there and get me singles and doubles okay 'cause that's what's gonna win this game, casino 
508,ace got my son little nicky involved with little league and it was great beautiful you got a beautiful swing, casino 
509,great he's comin' over, casino 
510,why does it look like it's bothering me what do i give a fuck fuckin' oscar too all the fuckin' money i've given that prick he don't even look over here what's his problem forget about it nick don't let it bother you, casino 
511,yeah fuck him do you see that dumb jew motherfucker grew up together and he's actin' like he don't even know me i know we're supposed to avoid each other but you know there's ways to do things and there's ways not to, casino 
512,fuckers i had my kid brother dominick run it for me, casino 
513,is that the last one in some legitimate places like my restaurant, casino 
514,carmine's gone he's not here, casino 
515,he's gone carmine left, casino 
516,yeah we're lookin' for carmine we're waiting on carmine, casino 
517,oh oh thanks eddy, casino 
518,well listen uh good luck with the joint huh i think you know maybe he went across the street or somewhere else or somethin' i don't know, casino 
519,uh huh carmine left, casino 
520,carmine he was here before i saw him he had a suitcase and everything and then he left oh, casino 
521,yeah i'm over here with him i'm over here now, casino 
522,hey nicky how are you what are you doin' here we can't help him if, casino 
523,artie artie stay out of the way, casino 
524,no i won't calm down he's my husband calm down calm down, casino 
525,artie but i'm just trying to leave, casino 
526,we're placing you under arrest for aiding and abetting a what, casino 
527,we're placing you under arrest for aiding and abetting for what, casino 
528,we're we're placing you under arrest for okay frankie you're a good boy, casino 
529,i understand you see i wouldn't want to be jeopardizing anything for people who are our friends you understand, casino 
530,no problem i'm askin' you frankie to keep an eye on nicky do it for me, casino 
531,he's good he's fine i want to know if he's doin' all right if he's okay, casino 
532,hm yeah i know that's why i'm asking you see my main concern is nicky, casino 
533,i'm positive remo things are very fucked up down there you know are you sure, casino 
534,no i ain't see anything like that so i lied even though i knew that by lyin' to gaggi i could wind up gettin' killed too, casino 
535,because there's one thing about these old timers they don't like any fuckin' around with the other guy's wives it's bad for business what could i say i knew if i gave the wrong answer i mean nicky ginger ace all of 'em could've would up gettin' killed, casino 
536,frankie the little guy he wouldn't be fuckin' the jew's wife would he because if he is it's a problem i always tell you the truth remo, casino 
537,i want you to tell me the truth mind you of course remo, casino 
538,it's private but i want you to tell me the truth frankie i want to ask you something, casino 
539,i'll tell him remo you gotta tell him to take care of things a little better, casino 
540,i know and i mean that's no good, casino 
541,what're you gonna do it's in all the papers, casino 
542,i know yeah everybody's talkin' about it they're makin' a big deal out of it, casino 
543,yeah i heard yeah frankie they found a guy's head in the desert do you know about that, casino 
544,e mo va italian american slang for 'now go ' i'll take care of it remo, casino 
545,i want all the names of all the other people he had with him and i don't care what you have to do to him to get 'em you understand fine fine, casino 
546,how are you hey frankie, casino 
547,and how are things going down there but i knew how to keep the bosses happy whenever they gave me little jobs to do you know to send a message i would carry things out, casino 
548,uh huh good want me to take this for you, casino 
549,fine yeah, casino 
550,uh huh mi raccomando italian american slang for 'i'm counting on you' all right, casino 
551,not like your fuckin' friends out there that without brains okay mm, casino 
552,keep a good eye on him he's makin' a lot of money for us and he's gonna continue makin' a lot of money for us so keep a good eye on him mm, casino 
553,t'aggia parla italian american slang for 'i've got to talk to you' nicky see that guy i'll be right out, casino 
554,hey nick vien acca italian american slang for 'come here' keepin' remo happy with money was the greatest insurance policy in the world, casino 
555,ace that's enough now, casino 
556,i mean unless ace made his bet ma che cazzo, casino 
557,but back then the bosses didn't give a fuck about whether he enjoyed himself of not to them he was a cash register all they had to do was ring the bell and take the money especially remo who was a fuckin' degenerate gambler who always lost definitely the most important guy in this room, casino 
558,you got a round figure on it okay yeah, casino 
559,you fucked with me for the last time all right be careful, casino 
560,i'm going' to the fbi i'm not scared anymore all right all right, casino 
561,i don't need you i have my own fuckin' money get the fuck out of here, casino 
562,get the fuck out of here get out get the fuck out ah you fuck you're such a fuckin' asshole, casino 
563,how the fuck am i gonna get your fuckin' money now you think he's gonna give you fuckin' money are you out of your mind look what you just did to this fuckin' guy if you would have just kept your fuckin' mouth shut ah what the fuck is the use i should've never got invol what about my money, casino 
564,hey don't be such a fuckin' smartass will you i mean i know the fuckin' guy thirty five years i'm gonna fuckin' whack him for you fuck motherfucker i knew this i knew it oh well then have him killed and get it over with, casino 
565,i'm not gonna kill him shut the fuck up what do you know what you're talkin' about i'm not killing anyb if it's so fuckin' dangerous then why don't you kill him, casino 
566,i told you this was fuckin' dangerous remember i said 'ginger this is a dangerous situation be very careful ' you fuckin' yessed me to death me i said nothin' i said i said 'no no no ' everything he said i just kept sayin' no, casino 
567,what did i tell you supposing he goes back home and makes a fuckin' beef i gotta know exactly what you said tell me what you said to him yeah uh huh, casino 
568,it's what you want thank you yeah yeah yeah, casino 
569,yes i will it's what you want isn't it huh nicky please, casino 
570,mm okay don't worry about it nobody'll fuck with ya anymore i'll take care of ya yeah, casino 
571,a sponsor yeah, casino 
572,is that what you want i do i need a new sponsor, casino 
573,i need some help i do i need some help you gotta help me i need a new sponsor nicky come on don't be scared, casino 
574,i'm not and he scares the shit out of me i never know what he's gonna do yes you are, casino 
575,i'm not as tough as you think i am come on come on you're a toughie you can take this don't cry, casino 
576,he hates my fuckin' guts exactly he hates me, casino 
577,he really thinks who the fuck he is i'll tell you that no he's not, casino 
578,everything went to his head sure did, casino 
579,yeah boy he really fucked himself up out here didn't he 'cause you always tell me the right thing to do, casino 
580,yes you did i did what you told me to, casino 
581,you did i like that i like that that's what i like about you you did the right thing exactly, casino 
582,you did you're right i didn't i didn't i mean i did but then i did exactly what you told me to do and i came right back, casino 
583,no he wouldn't i would have and he'd've been right too i mean seriously well there's one thing you don't do you don't take a guy's kid and then take off he's so fuckin' lucky i could have buried him i could have gone to europe and taken the baby and then he'd've tracked me down and he'd've killed me, casino 
584,yeah right that's sammy and he's probably got it there too he holds that key so tight he's probably got it stuck up his ass, casino 
585,hm yeah 'cause you know he's never gonna give me my jewelry, casino 
586,you know mm hm, casino 
587,see who i got in there gotta get somebody i can trust okay, casino 
588,let me think about that well i was thinkin' maybe you know somebody at the bank could help me get my jewelry out there's a lot of money in there lot of money in there and i'd be willing to take care of anybody who helped me out, casino 
589,yeah yeah, casino 
590,tell me what you were gonna say go ahead i don't, casino 
591,what were you gonna say go ahead nothin', casino 
592,what what oh you're right i know it's well i was just, casino 
593,i mean listen two people don't get along at some point you gotta call it i mean it's none of my business but i i think that's what you gotta do you gotta take it somewhere bye, casino 
594,and listen don't do anything else crazy okay you all right okay i'll be there, casino 
595,so i'm gonna call you back in an hour at this number and you're gonna be there right yeah uh huh okay, casino 
596,you just relax and call me back here in exactly an hour on this phone and i'll see what i can do no i really do i think he's gonna kill me, casino 
597,you just relax nobody's killin' anybody do you hear it's all right, casino 
598,thank you yeah, casino 
599,thanks come on now i don't want to see you unhappy, casino 
600,you're so nice you're a beautiful girl you don't want to ruin your looks i've seen a lot of girls get shot to hell from this stuff, casino 
601,oh come on and take it easy with this shit will you i mean this can only make matters worse, casino 
602,yeah thanks all right, casino 
603,okay look i'll try to find out what the hell's goin' on when i see him i'll talk to him, casino 
604,he gives a fuck what i do well i guess it's 'cause he loves you so much he's jealous and worried, casino 
605,he didn't have to hit him it's not exactly like i'm sleepin' with the guy and he makes me sneak around to see my own friends what the fuck is that all about he could have killed him okay he could have killed him, casino 
606,i understand that but you know i think you should try to make the best of it now go slow you know see what happens i do, casino 
607,listen ginger you know this is probably not i don't have the answers anyway and this is probably not what you want to hear right now because you're a little upset with ace i know what you mean, casino 
608,i should have never married him he's a gemini a triple gemini duality gemini's the snake you know you can't trust the snake i mean it well there you go but what does that tell ya a million dollars in jewelry does that tell you the guy is crazy about you or what, casino 
609,i'm told it's worth about a million dollars maybe more no i i'm just curious you know i was wonderin' how much he would put into a thing like that that's all, casino 
610,mm you want to steal it you mean like a lot of expensive jewelry about how much, casino 
611,so he put aside some jewelry for me a lot of jewelry i can see that sure, casino 
612,am i right sure, casino 
613,oh come on i went into this with my eyes open you know i knew the bottom could drop out at any time i'm a working girl right you don't think i'm gonna go into a situation like this if i don't think i'm gonna get covered on the back end i never see you know i never seen him act like that with anybody else i think he's crazy about you i mean he really loves you he does, casino 
614,you know the first time i ever saw your guys together i never saw him so happy i mean i know he's a crazy jew fuck and everything but yeah he's just a friend of mine i was trying to help so so what, casino 
615,oh you did i didn't know that no no i told him all about the guy before we ever got married this is no fuckin' surprise, casino 
616,well you gotta understand it he doesn't know if this guy is shaking you down or taking advantage of you yeah no shit, casino 
617,i know it wasn't a nice thing to do but tell me, casino 
618,okay sammy hi how are you, casino 
619,pleasure very nice to meet you hi jennifer, casino 
620,but i saw something same outfit, casino 
621,well you know you know i've got to do some shopping afterwards do you want to go, casino 
622,great well you might as well get somethin' out of it, casino 
623,i told him i was mrs sam rothstein so what'd you say to that fuckin' jerk anyway, casino 
624,come on well how 'bout that, casino 
625,yes get lost, casino 
626,yes get lost, casino 
627,get lost ginger get lost what do you mean 'stole' i didn't steal anything from you, casino 
628,that bag's full of fuckin' chips you don't give me that shit i want my money, casino 
629,ginger i've been watching you all night you've been stealing from me what money look at this stack of chips don't give me that shit i want my end, casino 
630,what money i've seen you stealing from me what do you mean 'what's the matter ' i made a lot of money for you i want my cut, casino 
631,what's the matter come on, casino 
632,ginger honey thank you sir i appreciate that everybody thanks gives some chips as tips to the dealer and box man thanks take care steve take chances and drive fast, casino 
633,oh i'm sorry i'm sorry thank you very much thank you very much i'm sorry, casino 
634,i told you i was hot tonight thank you very nice, casino 
635,yes you're driving me nuts, casino 
636,no i'm not gonna drive with some crazy no i'm gonna drive, casino 
637,you're not gonna drive don't even think you're gonna drive she started it she started the whole thing i'm just standin' here, casino 
638,just knock it off would you two knock it off get in the car 'go go go ', casino 
639,go go get in the car go you're done yakkin' okay you're done yakkin' now, casino 
640,oh what bullshit what do you want to fuckin' talk it over now it's this bullshit it's just bullshit right here this is the fuckin' problem you know, casino 
641,get your bag come on get your bag get your things let's go what do you think we're gonna do he's probably got guys outside the fuckin' house, casino 
642,he's sittin' by the phone that's yeah he's sitting by the phone like a dumb bell just waiting for you to call him back that's what he's, casino 
643,ginger it means he's sitting by the phone like a dumb bell waiting for me to call him back now i so he knows where you are that means he's sending some guys over here probably right now, casino 
644,i just talked to him he called you right here, casino 
645,he was just on the phone here, casino 
646,right lester he called you here, casino 
647,don't give me any of your shit okay this has always been a dream but we're going we're going to europe let the adults talk you dye your hair you get plastic surgery like we talked about right you're the mother how much do you think he's gonna pay to get this fuckin' kid back, casino 
648,we'll go later you got money that's a that's a good look, casino 
649,it means i got the money what does that mean no i know that look what does that mean, casino 
650,uh talk to you later bye every time i ever see you that's what i see, casino 
651,okay then with stupid braces on your teeth, casino 
652,yeah i do i mean it's it's the it's the best thing you can do right now i mean this and you'll have real security sweetheart you're gonna be situated just right in vegas you do, casino 
653,all the luck in the world god i wish you, casino 
654,promise so it's gonna be okay isn't it, casino 
655,that's right yeah this is the best thing i can do for my life right now, casino 
656,do you know that no lester, casino 
657,bub ut baby do you know that i love you too i love you, casino 
658,don't make me come there answer me i am, casino 
659,you are i'm always here for you, casino 
660,no you're not where are you where are you i'm here, casino 
661,where are you goin' where are you you're in that place where are you yeah, casino 
662,okay all right, casino 
663,all right yes don't worry, casino 
664,are they out now they checked in alone, casino 
665,they check in alone they're in penthouse k, casino 
666,listen back to nigeria yeah, casino 
667,all right incredible, casino 
668,boy look at this place huh wow, casino 
669,hey hey sammy how are you hey how you doin', casino 
670,oh there aren't what's that huh what's that there's no more thanks hon look there aren't there aren't but, casino 
671,come on damn it don't get so defensive it could be stuck in your hair you know god i'm telling you they're out, casino 
672,there's more there's a couple stuck in there i know there's more i think that's it, casino 
673,there's more don't look at me pal i gotta live with her, casino 
674,excuse me but i folded these things beautifully and i would appreciate a little respect jesus christ what a smart kid you are okay eat, casino 
675,'cause it clogs up your heart why, casino 
676,yeah you know why right, casino 
677,mm hm two, casino 
678,two how many of these you gonna eat huh, casino 
679,take him out take this motherfucker out no no no no, casino 
680,no more fuckin' dirty work fuck you you motherfuck, casino 
681,frankie frankie you piece of shit no more you see watch, casino 
682,frankie i'm in a bad fuckin' spot here you know that bad fuckin' spot, casino 
683,take it easy what could you do i mean she threw herself at you right i fucked up frankie i fucked up good this time should have never started with this fuckin' broad, casino 
684,get her the fuck out of here get her out of here you're gonna fuckin' kill her take it easy, casino 
685,why'd i get involved with this fuckin' nut in the first place get out take it easy, casino 
686,get out get out get out whoa calm down, casino 
687,shh hide her car in the back calm down calm down shh, casino 
688,yeah either that or in the fuckin' bank i don't know they're all over the joint dominick said they're in the motel, casino 
689,don't know did i say to do anything yet i said i'm not sure i'll let you know i want to think about it where're these pricks at, casino 
690,yeah just let me know but you gotta be ready you know what i'm talkin' about and you make it disappear you know what i mean, casino 
691,yeah and when i'm ready i'll say the words 'go see the jew ', casino 
692,they'll do it yeah but i'm not sure yet, casino 
693,angelo and buster you know what i want you to do get a couple of guys to dig a hole in the desert then let 'em show you where it's at, casino 
694,oh he ain't nobody who's this guy who's this guy, casino 
695,what well now sure they're askin' they earn with the prick i got a funny feelin' he's gonna start a fuckin' war or somethin' i'm not sure yet you know but i w you know but you know what i want you to do, casino 
696,yeah but they keep askin' about it i don't trust him anymore but they'd never okay anything you know, casino 
697,i know i know yeah what's to stop him, casino 
698,nah you would've heard somethin' you think he's goin' home makin' a beef behind my back, casino 
699,i told him i didn't know nothin' but jiggs and uh tony gorilla said if you did anything you're fucked up yeah what'd you tell him, casino 
