,lines,name
619,come with me now come with me now come with me now i want you out of here, casino 
620,get off of me stop it, casino 
621,you hate my guts i want you to come with me now, casino 
622,yes i want to kill you i hate your fuckin' guts, casino 
623,there's nothin' to figure out i'm home we're workin' it out, casino 
624,i'm just tryin' to figure it out, casino 
625,would you knock it off sam, casino 
626,plus at the most three suits a thousand apiece that still leaves what around ten thousand, casino 
627,at the most which is impossible for him, casino 
628,yeah, casino 
629,but even if you bought him a watch a really nice watch one that he thought was nice and he doesn't know what the fuck a good watch is so you go five ten twelve grand, casino 
630,yeah, casino 
631,yeah, casino 
632,i bought him a watch too, casino 
633,first of all he's not gonna wear f thousand dollar suits but let's say he did which he won't how you gonna get fitted for twenty five suits in three days i um i mean how could you get fitted that fast i can't get fitted that fast and i pay twice as much, casino 
634,the good part was i had amy back so we went home had the housekeeper stay over put the kid to bed i calmed myself down and we went to dinner i tried to keep things nice and civil you know but hey twenty five thousand for three suits that doesn't make much sense, casino 
635,mm hm, casino 
636,mm hm, casino 
637,twenty five thousand for clothes and a watch, casino 
638,he wanted a watch too, casino 
639,twenty five thousand for clothes, casino 
640,he needed some clothes, casino 
641,with the money, casino 
642,with what, casino 
643,so what'd ya do with it, casino 
644,all right, casino 
645,okay, casino 
646,okay no big deal that's okay yeah he got his twenty five that i'll live with any more i couldn't, casino 
647,yeah yeah i got the rest, casino 
648,the rest of the two million is still there, casino 
649,and, casino 
650,yeah, casino 
651,twenty five thousand, casino 
652,it's under, casino 
653,it's uh it's under twenty five, casino 
654,how serious, casino 
655,pretty serious, casino 
656,under, casino 
657,what's it, casino 
658,i i made some mistakes and i spent some money, casino 
659,i gotta tell ya, casino 
660,what about the money uh where's the box, casino 
661,i under understand that i i know i fucked up, casino 
662,right, casino 
663,uh i don't know i gotta tell you i don't know, casino 
664,what i mean is you think if uh do you think if i came back do you think you could forgive me, casino 
665,what do you mean, casino 
666,do you i mean i don't think she should go by herself, casino 
667,please that's all i'm askin' you, casino 
668,uh uh uh i'm not gonna ask you where you are just please put amy on a plane just put her on right away any plane to get her here right away, casino 
669,listen, casino 
670,hi it's me just who you wanted to talk to right, casino 
671,hello, casino 
672,yeah they're gonna kidnap my kid what do you want, casino 
673,well that's why i'm here she wants to come back but she's afraid you're gonna whack her out, casino 
674,look in my eyes look in my eyes, casino 
675,we had a deal remember that he said if it didn't work out between us that i could get my things and i could leave, casino 
676,i mean she's only sober about two hours a day it's usually from eleven in the morning until one in the afternoon and if i gave her her money and her jewels now you know what she's gonna do she's gonna piss it all away in about a year and then where will she be where would you be then comin' right back to me right back to me or finding some other excuse to come and i i, casino 
677,yeah and i get a sprained fuckin' elbow, casino 
678,routine calls they have to click off after a few minutes, casino 
679,on the stuff involving crimes so on, casino 
680,you see if a phone's tapped the feds can only listen in, casino 
681,oh god oh god okay okay i'll try i'll try, casino 
682,how could you say that you're a beautiful woman you're destroying yourself you don't need that stuff you don't need that fuckin' leech livin' off you i know you better than you know yourself you're a tiger you're stronger than i am and when you set your mind on doing something you do it better than anybody you can do it you can do it, casino 
683,no you don't, casino 
684,yes i yes i do, casino 
685,that's all you care about you don't care about me at all, casino 
686,yes you do it's very discreet there's no names in the papers you don't have to worry about any of that stuff, casino 
687,i don't need one, casino 
688,you understand your drinking's gettin' way out of hand i'm gonna get you into a program they got plenty of good ones, casino 
689,okay okay, casino 
690,if not for me at least for amy, casino 
691,okay, casino 
692,it's okay look you gotta get a hold of yourself, casino 
693,you know what ace i don't give a shit i'm gettin' out of here i am, casino 
694,listen ginger i'm tryin' to make the best of everything here you know i mean you're my wife for chrissakes uh i mean people look up to you in this town i don't know what to think, casino 
695,i said you can't make me stop caring about people, casino 
696,what what, casino 
697,you can't make me stop caring, casino 
698,yeah how do i know, casino 
699,i was just tryin' to help him it's not like i'm sleeping with the guy, casino 
700,what, casino 
701,you didn't have to beat him up, casino 
702,look for my ulcer i take a half a one of these a half a one of these and that's when i have extreme pain i had a three month supply what'd you do with 'em, casino 
703,i didn't take your pills, casino 
704,isn't it bad enough you're drinkin' too much you're takin' all my pills too, casino 
705,huh, casino 
706,didn't no instead what did he say 'fuck him take him for everything he's got ', casino 
707,no he didn't, casino 
708,you remember when you called him that night when you said goodbye to him he didn't say 'don't get married i'll be right down we'll get married ' he didn't say that to you did he, casino 
709,good so then you could tell me what the money is for, casino 
710,you can trust me, casino 
711,you're askin' me for twenty five thousand i'm not out to make you feel bad i want to just be able to trust you you now it's about trust i have to be able to trust you with my life do you understand can i trust you can i trust you can i trust you answer me can i trust you, casino 
712,okay and you're embarrassing me why do want to make me feel so bad, casino 
713,what are you talkin' a, casino 
714,look sam i've been independent my whole life i never had to ask anybody for anything now you're making me beg you for this, casino 
715,well if you want a coat you got it you know that it's not the money it's just why do you want it that's all i'm askin' am i not entitled to that, casino 
716,no, casino 
717,huh well you know what now i want you to tell me i mean my wife comes to me and asks me for twenty five thousand i mean what do you want do you want a coat, casino 
718,who's fighting i mean i'm you know tell me what it's for, casino 
719,i'm aware of that we don't have to turn this into a big deal okay we don't have to have a fight it was important to me but forget it just something i wanted to do for myself, casino 
720,well i mean you know i gotta ask you that's a lot of money you're not asking for a box of popcorn you know i mean, casino 
721,well what's the difference i just need it, casino 
722,why do you need that much, casino 
723,yeah, casino 
724,twenty five thousand for yourself, casino 
725,well i would you know sam it's just that well i need more than that i need twenty five thousand, casino 
726,well why don't you take it out of your account there's a lot there, casino 
727,you get her okay well i need a lot i need more than usual, casino 
728,what do you need, casino 
729,okay want to go with mommy, casino 
730,they didn't know what really moved her, casino 
731,oh fabulous, casino 
732,but as much as they loved her, casino 
733,hey do you want to see this one daddy gave me all this jewelry because he loves me so much put your arm in there, casino 
734,she could be the most charming woman you ever saw people loved to be around her, casino 
735,hi nice to see you, casino 
736,so i put two million in cash in a los angeles bank under the name of mr and mrs tom collins this was strictly my shakedown and kidnapping money, casino 
737,need a little help with that mr collins, casino 
738,crooked cops and kidnappers they don't take checks, casino 
739,all this stuff doesn't mean anything money this doesn't mean anything without trust i have to be able to trust you with my life, casino 
740,okay, casino 
741,now look pay attention to me what i'm gonna tell you is very important, casino 
742,come on can i keep this one in the house, casino 
743,the only thing is you shouldn't keep this in the house we gotta put it in a bank, casino 
744,you're so wonderful the jewelry's not so bad either, casino 
745,you do whatever you want do i keep my promises or do i keep my promises, casino 
746,so do you think it's too much if i wear these in the same day, casino 
747,oh, casino 
748,it's nice isn't it, casino 
749,oh it's so soft, casino 
750,it's chinchilla, casino 
751,you're kidding my god what is it, casino 
752,okay, casino 
753,want to go let's go back in, casino 
754,yeah yeah, casino 
755,you sure, casino 
756,uh huh, casino 
757,right, casino 
758,yeah, casino 
759,you're with me now, casino 
760,yeah, casino 
761,it's all right that part of your life is over with right, casino 
762,i'm okay i just you just have to understand i've been with lester since i was a kid i just wanted to say goodbye i i just i don't i think i have a right to do that okay, casino 
763,maybe you shouldn't drink so much, casino 
764,i'm not crying, casino 
765,why're you crying, casino 
766,yeah, casino 
767,you all right, casino 
768,just what i said you'll be set up for the rest of your life that i can promise you want to take a chance, casino 
769,what're you what're you pitching me here, casino 
770,you know i'm doin' well now and i'm gonna do even better and so whatever happens if it doesn't work out between us i'm gonna make sure you're okay for the rest of your life and if there are kids especially you know i'll take care of you better than you'd ever imagine, casino 
771,if it doesn't work out you know if it doesn't play out then what happens to me, casino 
772,no i i mean that can grow as i as long as there's a mutual respect that kind of thing can grow i'm realistic i can accept that but you know what is what is love anyway it's a it's a mutual respect it's it's a devotion it's a it's a caring from one person to another and if we could set up some kind of foundation based on that mutual respect i feel that eventually you would care enough about me that i could live with that, casino 
773,understand i'm sorry, casino 
774,i i i, casino 
775,i care about you a but i just don't have those kind of feelings for you i'm sorry i'm not in love with you, casino 
776,yeah i know all that, casino 
777,you know a lot of happily married people sam 'cause i don't, casino 
778,i'm forty three years old i don't want to wait i know you well enough to know that i really love you very much and i can't think of anybody better to be with and i don't feel like waiting anymore, casino 
779,you don't know me what you've known me two three months what do you know, casino 
780,i know i'd be a good father i know you'd be a good mother, casino 
781,you got the wrong girl sam, casino 
782,i'm gonna do you one better i'm trying to marry you you want to marry me i'm serious i mean i i want to settle down i want a family, casino 
783,what are you trying to handicap me, casino 
784,we're not getting any younger don't you think it's time aren't you gettin' tired of all this shit bangin' around hustlin' around, casino 
785,within no time everything was set in place we got rid of the freelance scamsters the per was way up the gods were happy or as happy as the gods can ever be and i i decided to complicate my life for a guy who likes sure things i was about to bet the rest of my life on a real longshot, casino 
786,good luck, casino 
787,the ginger i knew wouldn't even look at this creep, casino 
788,thanks a lot, casino 
789,she took care of the valet parkers the guys who could get you anything and take care of anything, casino 
790,but mostly, casino 
791,thank you, casino 
792,pit bosses floor managers, casino 
793,hey mitch, casino 
794,she took care of the dealers, casino 
795,that was all bullshit she just pocketed the cash, casino 
796,i hit a few uh games on the way back, casino 
797,any change, casino 
798,hello, casino 
799,she was a queen around the casino she brought in high rollers and helped them spread around a lot of money, casino 
800,okay thank you for asking, casino 
801,see you ginger, casino 
802,i'll be right back, casino 
803,ginger's mission in life was money, casino 
804,i'm going to go powder my nose, casino 
805,twenty years in order to find nothin' on me, casino 
806,long suspected of running the tangiers without, casino 
807,we all have a past you have a past i have a past and my past is no worse than yours but you guys think you have the right to pass judgement on me, casino 
808,stunned commissioners into the hallway where he continued his harangue until his own lawyers and friends urged him to leave, casino 
809,bullshit bullshit, casino 
810,in a wild and unprecedented outburst that followed his gaming license denial rothstein followed several, casino 
811,you could put 'em on your expense account, casino 
812,don't you remember you promised me a fair hearing when you were gettin' comped at my hotel and you were asking me for copies of your bills so, casino 
813,and hypocrisy, casino 
814,what are you running for bob what are you running for, casino 
815,'ace' rothstein accused the state's top gaming officials of corruption, casino 
816,good evening everyone i'm paige novodor what should have been a routine licensing hearing turned into bedlam yesterday when the flamboyant tangiers casino executive sam, casino 
817,yeah thanks for not callin' me a liar you son of a bitch you son of a, casino 
818,there was nothing to it it was my pleasure, casino 
819,that's amazing, casino 
820,no no no no please please please please no please, casino 
821,eight children, casino 
822,uh i'm very proud to say that we have eight children, casino 
823,how many kids do you have, casino 
824,well i've got a large family, casino 
825,listen if you didn't know you're bein' scammed you're too fuckin' dumb to keep this job if you did know you were in on it either way you're out get out go on let's go, casino 
826,this is not the way to treat people, casino 
827,i'll regret it even more if i keep you on, casino 
828,you might regret this mr rothstein, casino 
829,i'm firin' you no i'm not firin' i'm firin' you you, casino 
830,you're firin' me, casino 
831,listen you fuckin' yokel i've had it with you i've been carryin' your ass in this place ever since i got here get your ass and get your things and get out of here, casino 
832,i really think you're overreacting in this whole, casino 
833,you wait you didn't see that you were being set up on the second win, casino 
834,i really think you're, casino 
835,the probability on one four reel machine is a million and a half to one on three machines in a row it's in the billions it cannot happen would not happen you fuckin' momo what's the matter with you didn't you see you were bein' set up on the second win, casino 
836,hey ward you're pissin' me off now you're insulting my intelligence what do you think i'm a fuckin' idiot you know goddamn well somebody had to get into those machines and set those fuckin' reels, casino 
837,well it's a casino people gotta win sometimes, casino 
838,yes there is an infallible way they won, casino 
839,well there's no way to determine that sam, casino 
840,you didn't see the scam you didn't see what was goin' on, casino 
841,well it happened so quick three guys won i didn't have a chance to call you, casino 
842,three fuckin' jackpots in twenty minutes why didn't you pull the machines why didn't you call me, casino 
843,shoot it's gotta be in the millions maybe more, casino 
844,four reels sevens across three fifteen thousand dollar jackpots do you have any idea what the odds are, casino 
845,dang you are right mr rothstein i am so sorry, casino 
846,don't thank me just do it you're the slots manager i shouldn't have to tell you this, casino 
847,i do understand that i'll get right on it and thank you, casino 
848,listen to me very carefully there are three ways of doing things around here the right way the wrong way and the way i do it you understand, casino 
849,all right i will i will, casino 
850,the action is in the front not in the back bring 'em up front, casino 
851,yeah okay, casino 
852,these are our best machines they bring all the action no wonder the drop is off, casino 
853,well, casino 
854,what about the progressives with the high jackpots where are they these machines are hidden, casino 
855,okay i'll, casino 
856,what are they doin' way back there bring 'em up here where they belong you can't even see 'em over there, casino 
857,loose machines are right back over there, casino 
858,mr rothstein, casino 
859,it won't happen again sam, casino 
860,green, casino 
861,ah yes here we are a little craps figures actual amount taken from craps tables before the skim hey hey, casino 
862,well that's all i ask gentlemen a fair hearing, casino 
863,you've been very open with us i mean uh your books and papers and that that's gonna mean something when you go before the commission, casino 
864,i mean if i can't work in vegas where am i gonna go, casino 
865,that was nineteen years ago and they were simple gambling pinches, casino 
866,i had my license hearing coming up and i didn't wanna leave anything to chance, casino 
867,a record of the arrests, casino 
868,worst possible time for me, casino 
869,all right i'm gonna give you a choice you can either have the money and the hammer or you can walk out of here you can't have both what do you want, casino 
870,look what they did to my hand man, casino 
871,god, casino 
872,now you're gonna have to learn with your left hand, casino 
873,ye yeah, casino 
874,so you're a righty, casino 
875,well i i never tried, casino 
876,can you do it with your left hand, casino 
877,no sir, casino 
878,can't do it with both hands, casino 
879,no, casino 
880,i'm just curious i saw you shuffling your checks with your right hand can you do that with both hands, casino 
881,we had to make an example of these pricks that the party was over, casino 
882,well thank you why don't you take that fuckin' pen and shove it up you ass you fuckin' jag off, casino 
883,i ju well it's a nice pen i just didn't know whose it was i thought it was yours i didn't want it to get lost, casino 
884,yeah that's my pen why, casino 
885,is this yours your pen, casino 
886,what, casino 
887,excuse me, casino 
888,thank you, casino 
889,get out of here, casino 
890,yeah, casino 
891,you're fuckin' right you made a bad mistake 'cause if you come back here we catch either one of you we're gonna break your fuckin' heads and you won't walk out of here you see that fuckin' saw we're gonna use it you don't fuck around in this place you got it, casino 
892,i'm sorry i made a bad mistake, casino 
893,and don't forget to tell your friends what happens if they fuck around in here you understand, casino 
894,i just wanna get out of here, casino 
895,yeah thanks, casino 
896,thanks nick, casino 
897,fuckin' kids at home here get the fuck out of here, casino 
898,don't fuck with me al don't make a fuck out of me you want to embarrass me and make a fool out of me you didn't gamble tell me you gambled the fuckin' money i'll give you the fuckin' money to put the fuckin' heat on did you gamble huh, casino 
899,i didn't give 'em the m, casino 
900,no no you didn't, casino 
901,you call yourself a man you know you're a lyin' low life motherfuckin' gambling degenerate prick you know that's what you are two small kids at home i gave you money to pay the fuckin' rent and buy groceries put the heat on you know your wife called frankie and told him the fuckin' heat's off, casino 
902,yeah, casino 
903,yeah, casino 
904,a couple of guys i owe them so that's what i did i gave 'em the money that's what i did, casino 
905,mm, casino 
906,i got muscled on the street, casino 
907,mm, casino 
908,when i left here with the money, casino 
909,no you you want me to come over there i'll smack your face, casino 
910,you shut up, casino 
911,you know where she gets this from, casino 
912,shut your mouth, casino 
913,i don't want to go to europe, casino 
914,we're not gonna go see any fuckin' elephants okay, casino 
915,i don't want to go to europe i want to go to see the elephant man, casino 
916,hey you got a minute hey he's got two million in the box am i right okay you let him keep your jewels we take the cash and the only other thing he cares about huh her majesty we go to europe you dye your hair get some pl, casino 
917,you're goin' out to las vegas you're havin' a good time at my expense what the fuck i mean after all you're the one having a good time not me, casino 
918,well i keep layin' out my own fuckin' dough for these trips and nothin' ever comes back i mean what hell's goin' on what are we doin' over here, casino 
919,artie no records artie what are you gonna do with records pay taxes, casino 
920,well then from now on i'm gonna start keepin' records, casino 
921,you gotta go back out there, casino 
922,well i'm goin' all over layin' money out of my own pocket and i never get anything back what the hell's goin' on, casino 
923,what expenses, casino 
924,come on go back there i never got paid my expenses for the last trip, casino 
925,you gotta go back there and talk to that guy, casino 
926,what else i gave her a schaff italian american slang for 'tap', casino 
927,your cumma what are you doin' with your cumma, casino 
928,i was out there with my cumma italian american slang for 'girlfriend', casino 
929,never mind fuckin' sam this is personal i'll be there in the morning you can fuckin' try me fatso, casino 
930,sam, casino 
931,hey you fat irish prick you put my fuckin' money to sleep you go get my money or i'll put your fuckin' brain to sleep, casino 
932,you can't talk to me like, casino 
933,you know i think that you've gotten the wrong impression about me i think in all fairness i should explain to you what it is that i do for instance tomorrow morning i'll get up nice and early take a walk down over to the bank and walk in and see you and uh if you don't have my money for me i'll crack your fuckin' head wide open in front of everybody in the the bank and just about the time that i'm comin' out of jail hopefully you'll be comin' out of your coma and guess what i'll split your fuckin' head open again because i'm fuckin' stupid i don't give a fuck about jail that's my business that's what i do and we know what you do don't we charlie you fuck people out of money and get away with it, casino 
934,what're you gonna do strong arm me, casino 
935,yeah i think i want my money back, casino 
936,listen nicky we talked about this and uh i explained to you that there was the possibility you might have to take some kind of loss, casino 
937,yeah least you could do is return my phone calls though, casino 
938,well i've been busy, casino 
939,i've been trying to reach you you're tougher to get than the president, casino 
940,hi good, casino 
941,no i don't want one hey mr clark how you doin', casino 
942,well you gotta understand i'm giving you fifty thousand cash, casino 
943,yes, casino 
944,i mean you will try to push it through won't you mr clark, casino 
945,so i put some of the money into legitimate deals with charlie clark he was ace's banker, casino 
946,oh listen i understand that there's always a risk you know i might have to take a loss somewhere, casino 
947,you need to understand and i i'm sure you do that in a venture of this kind you have to be prepared to take some kind of loss, casino 
948,but how much cash could i bury in my closet right, casino 
949,yeah that works out, casino 
950,mr ro mr roth mr rothstein where you goin', casino 
951,you just just stop him, casino 
952,i can't, casino 
953,no you can you can you've been so nice to me, casino 
954,lady i can't i can't i ca, casino 
955,and here here, casino 
956,go get a bag man, casino 
957,um i'm gonna need a bag if you could just ask the guy for a big bag okay, casino 
958,jeff would you go in with her, casino 
959,can i go in, casino 
960,that's not a problem that's not a p, casino 
961,can i go in, casino 
962,please, casino 
963,fucker, casino 
964,he won't let me go in my house, casino 
965,i understand, casino 
966,i'm just trying to get in my house, casino 
967,mr rothstein mr rothstein i'm sorry we've got some complaints about about the noise, casino 
968,he won't let me in my own house, casino 
969,he won't, casino 
970,mrs ro mrs rothstein okay shh, casino 
971,i'll to the fbi, casino 
972,hey, casino 
973,go back inside this is none of your business i don't have to take your shit all the time anymore, casino 
974,she's on the account there's nothing we can do, casino 
975,there's nothing we can do she had the key, casino 
976,okay, casino 
977,come on i'm sorry, casino 
978,if we let her get a few of her things we'll be out of your hair, casino 
979,hey mr rothstein it'll make it a lot easier on everybody here if we just let her in the house, casino 
980,mr rothstein why don't we just let her in the house and get a few of her things that way she'll get out of here this is half her house anyway, casino 
981,all right okay okay, casino 
982,hey, casino 
983,hey, casino 
984,fuckin' jerk off, casino 
985,oh my god what are we gonna do i'm sorry, casino 
986,you you fuckin' moron i'll be filling out paper work for the next two months because of you and this piece of shit you, casino 
987,it looked like a fuckin' gun, casino 
988,pitch black it, casino 
989,what do you want it it's pitch black out here it's tin foil, casino 
990,you've gotta be kidding me, casino 
991,here we go, casino 
992,leave me alone, casino 
993,you fuckin' faggot do you know who you're fuckin' with, casino 
994,now move along, casino 
995,you know who you're fuckin' with huh do you, casino 
996,yeah, casino 
997,fuck you fuck you, casino 
998,bullshit you're out of here cowboy, casino 
999,bullshit i ain't goin' anywhere with you, casino 
1000,sir you're gonna have to leave you mind accompanying us outside, casino 
1001,nicky i'm sorry, casino 
1002,you took your boots off you put your feet on the table you shit kicking stinky horse manure smellin' motherfucker you you fuck me up over there i'll stick you in a hole in the fuckin' desert you understand go over there and apologize go get the fuck out of, casino 
1003,tell him to go fuck himself you fuckin' hick fuckin', casino 
1004,i did i didn't, casino 
1005,is that what you did, casino 
1006,nicky i did, casino 
1007,you called my friend a faggot you tell him to go fuck himself, casino 
1008,he tries to do everything, casino 
1009,it's instinctive you know, casino 
1010,yeah well that's exactly what i keep tellin' him but that's the kind of kid he is ever since he's born, casino 
1011,you know he's gotta realize everything can't be a home run that he does, casino 
1012,metro intelligence cop but it didn't matter i mean it was all about the kids you know, casino 
1013,now go out there and show your dad what you can do, casino 
1014,turned out to be one of the other coaches was a fuckin', casino 
1015,now i want you to get out there and get me singles and doubles okay 'cause that's what's gonna win this game, casino 
1016,ace got my son little nicky involved with little league and it was great, casino 
1017,beautiful you got a beautiful swing, casino 
1018,great, casino 
1019,he's comin' over, casino 
1020,why does it look like it's bothering me what do i give a fuck fuckin' oscar too all the fuckin' money i've given that prick he don't even look over here what's his problem, casino 
1021,forget about it nick don't let it bother you, casino 
1022,yeah fuck him, casino 
1023,do you see that dumb jew motherfucker grew up together and he's actin' like he don't even know me i know we're supposed to avoid each other but you know there's ways to do things and there's ways not to, casino 
1024,fuckers, casino 
1025,i had my kid brother dominick run it for me, casino 
1026,is that the last one, casino 
1027,in some legitimate places like my restaurant, casino 
1028,carmine's gone, casino 
1029,he's not here, casino 
1030,he's gone, casino 
1031,carmine left, casino 
1032,yeah we're lookin' for carmine, casino 
1033,we're waiting on carmine, casino 
1034,oh, casino 
1035,oh thanks eddy, casino 
1036,well listen uh good luck with the joint huh, casino 
1037,i think you know maybe he went across the street or somewhere else or somethin' i don't know, casino 
1038,uh huh, casino 
1039,carmine left, casino 
1040,carmine he was here before i saw him he had a suitcase and everything and then he left, casino 
1041,oh, casino 
1042,yeah i'm over here with him, casino 
1043,i'm over here now, casino 
1044,hey nicky how are you what are you doin' here, casino 
1045,we can't help him if, casino 
1046,artie artie, casino 
1047,stay out of the way, casino 
1048,no i won't calm down he's my husband, casino 
1049,calm down calm down, casino 
1050,artie, casino 
1051,but i'm just trying to leave, casino 
1052,we're placing you under arrest for aiding and abetting a, casino 
1053,what, casino 
1054,we're placing you under arrest for aiding and abetting, casino 
1055,for what, casino 
1056,we're we're placing you under arrest for, casino 
1057,okay frankie you're a good boy, casino 
1058,i understand, casino 
1059,you see i wouldn't want to be jeopardizing anything for people who are our friends you understand, casino 
1060,no problem, casino 
1061,i'm askin' you frankie to keep an eye on nicky do it for me, casino 
1062,he's good he's fine, casino 
1063,i want to know if he's doin' all right if he's okay, casino 
1064,hm, casino 
1065,yeah i know that's why i'm asking you see my main concern is nicky, casino 
1066,i'm positive remo things are very fucked up down there you know, casino 
1067,are you sure, casino 
1068,no i ain't see anything like that, casino 
1069,so i lied even though i knew that by lyin' to gaggi i could wind up gettin' killed too, casino 
1070,because there's one thing about these old timers they don't like any fuckin' around with the other guy's wives it's bad for business, casino 
1071,what could i say i knew if i gave the wrong answer i mean nicky ginger ace all of 'em could've would up gettin' killed, casino 
1072,frankie the little guy he wouldn't be fuckin' the jew's wife would he because if he is it's a problem, casino 
1073,i always tell you the truth remo, casino 
1074,i want you to tell me the truth mind you, casino 
1075,of course remo, casino 
1076,it's private but i want you to tell me the truth, casino 
1077,frankie i want to ask you something, casino 
1078,i'll tell him remo, casino 
1079,you gotta tell him to take care of things a little better, casino 
1080,i know, casino 
1081,and i mean that's no good, casino 
1082,what're you gonna do, casino 
1083,it's in all the papers, casino 
1084,i know, casino 
1085,yeah everybody's talkin' about it they're makin' a big deal out of it, casino 
1086,yeah i heard yeah, casino 
1087,frankie they found a guy's head in the desert do you know about that, casino 
1088,e mo va italian american slang for 'now go ', casino 
1089,i'll take care of it remo, casino 
1090,i want all the names of all the other people he had with him and i don't care what you have to do to him to get 'em you understand, casino 
1091,fine fine, casino 
1092,how are you, casino 
1093,hey frankie, casino 
1094,and how are things going down there, casino 
1095,but i knew how to keep the bosses happy whenever they gave me little jobs to do you know to send a message i would carry things out, casino 
1096,uh huh good, casino 
1097,want me to take this for you, casino 
1098,fine, casino 
1099,yeah, casino 
1100,uh huh mi raccomando italian american slang for 'i'm counting on you', casino 
1101,all right, casino 
1102,not like your fuckin' friends out there that without brains okay, casino 
1103,mm, casino 
1104,keep a good eye on him he's makin' a lot of money for us and he's gonna continue makin' a lot of money for us so keep a good eye on him, casino 
1105,mm, casino 
1106,t'aggia parla italian american slang for 'i've got to talk to you' nicky see that guy, casino 
1107,i'll be right out, casino 
1108,hey nick vien acca italian american slang for 'come here', casino 
1109,keepin' remo happy with money was the greatest insurance policy in the world, casino 
1110,ace, casino 
1111,that's enough now, casino 
1112,i mean unless ace made his bet, casino 
1113,ma che cazzo, casino 
1114,but back then the bosses didn't give a fuck about whether he enjoyed himself of not to them he was a cash register all they had to do was ring the bell and take the money especially remo who was a fuckin' degenerate gambler who always lost, casino 
1115,definitely the most important guy in this room, casino 
1116,you got a round figure on it, casino 
1117,okay yeah, casino 
1118,you fucked with me for the last time, casino 
1119,all right be careful, casino 
1120,i'm going' to the fbi i'm not scared anymore, casino 
1121,all right all right, casino 
1122,i don't need you i have my own fuckin' money, casino 
1123,get the fuck out of here, casino 
1124,get the fuck out of here get out get the fuck out, casino 
1125,ah you fuck you're such a fuckin' asshole, casino 
1126,how the fuck am i gonna get your fuckin' money now you think he's gonna give you fuckin' money are you out of your mind look what you just did to this fuckin' guy if you would have just kept your fuckin' mouth shut ah what the fuck is the use i should've never got invol, casino 
1127,what about my money, casino 
1128,hey don't be such a fuckin' smartass will you i mean i know the fuckin' guy thirty five years i'm gonna fuckin' whack him for you fuck motherfucker i knew this i knew it, casino 
1129,oh well then have him killed and get it over with, casino 
1130,i'm not gonna kill him shut the fuck up what do you know what you're talkin' about i'm not killing anyb, casino 
1131,if it's so fuckin' dangerous then why don't you kill him, casino 
1132,i told you this was fuckin' dangerous remember i said 'ginger this is a dangerous situation be very careful ' you fuckin' yessed me to death, casino 
1133,me i said nothin' i said i said 'no no no ' everything he said i just kept sayin' no, casino 
1134,what did i tell you supposing he goes back home and makes a fuckin' beef i gotta know exactly what you said tell me what you said to him, casino 
1135,yeah uh huh, casino 
1136,it's what you want, casino 
1137,thank you yeah yeah yeah, casino 
1138,yes i will it's what you want isn't it huh, casino 
1139,nicky please, casino 
1140,mm okay don't worry about it nobody'll fuck with ya anymore i'll take care of ya, casino 
1141,yeah, casino 
1142,a sponsor, casino 
1143,yeah, casino 
1144,is that what you want, casino 
1145,i do i need a new sponsor, casino 
1146,i need some help i do i need some help you gotta help me i need a new sponsor nicky, casino 
1147,come on don't be scared, casino 
1148,i'm not and he scares the shit out of me i never know what he's gonna do, casino 
1149,yes you are, casino 
1150,i'm not as tough as you think i am, casino 
1151,come on come on you're a toughie you can take this don't cry, casino 
1152,he hates my fuckin' guts, casino 
1153,exactly he hates me, casino 
1154,he really thinks who the fuck he is i'll tell you that, casino 
1155,no he's not, casino 
1156,everything went to his head, casino 
1157,sure did, casino 
1158,yeah boy he really fucked himself up out here didn't he, casino 
1159,'cause you always tell me the right thing to do, casino 
1160,yes you did, casino 
1161,i did what you told me to, casino 
1162,you did i like that i like that that's what i like about you you did the right thing, casino 
1163,exactly, casino 
1164,you did you're right, casino 
1165,i didn't i didn't i mean i did but then i did exactly what you told me to do and i came right back, casino 
1166,no he wouldn't i would have and he'd've been right too i mean seriously well there's one thing you don't do you don't take a guy's kid and then take off, casino 
1167,he's so fuckin' lucky i could have buried him i could have gone to europe and taken the baby and then he'd've tracked me down and he'd've killed me, casino 
1168,yeah right that's sammy and he's probably got it there too, casino 
1169,he holds that key so tight he's probably got it stuck up his ass, casino 
1170,hm, casino 
1171,yeah 'cause you know he's never gonna give me my jewelry, casino 
1172,you know, casino 
1173,mm hm, casino 
1174,see who i got in there gotta get somebody i can trust, casino 
1175,okay, casino 
1176,let me think about that, casino 
1177,well i was thinkin' maybe you know somebody at the bank could help me get my jewelry out there's a lot of money in there lot of money in there and i'd be willing to take care of anybody who helped me out, casino 
1178,yeah, casino 
1179,yeah, casino 
1180,tell me what you were gonna say go ahead, casino 
1181,i don't, casino 
1182,what were you gonna say go ahead, casino 
1183,nothin', casino 
1184,what what, casino 
1185,oh you're right i know it's well i was just, casino 
1186,i mean listen two people don't get along at some point you gotta call it i mean it's none of my business but i i think that's what you gotta do you gotta take it somewhere, casino 
1187,bye, casino 
1188,and listen don't do anything else crazy okay you all right okay, casino 
1189,i'll be there, casino 
1190,so i'm gonna call you back in an hour at this number and you're gonna be there right, casino 
1191,yeah uh huh okay, casino 
1192,you just relax and call me back here in exactly an hour on this phone and i'll see what i can do, casino 
1193,no i really do i think he's gonna kill me, casino 
1194,you just relax nobody's killin' anybody do you hear, casino 
1195,it's all right, casino 
1196,thank you, casino 
