,lines,name
339,two how many of these you gonna eat huh, casino 
340,no more fuckin' dirty work fuck you you motherfuck, casino 
341,frankie i'm in a bad fuckin' spot here you know that bad fuckin' spot, casino 
342,get her the fuck out of here get her out of here you're gonna fuckin' kill her take it easy, casino 
343,get out get out get out whoa calm down, casino 
344,yeah either that or in the fuckin' bank i don't know they're all over the joint dominick said they're in the motel, casino 
345,yeah just let me know but you gotta be ready you know what i'm talkin' about and you make it disappear you know what i mean, casino 
346,they'll do it yeah but i'm not sure yet, casino 
347,oh he ain't nobody who's this guy who's this guy, casino 
348,yeah but they keep askin' about it i don't trust him anymore but they'd never okay anything you know, casino 
349,nah you would've heard somethin' you think he's goin' home makin' a beef behind my back, casino 
350,he asked me again about you and the jew's wife walk walk walk what'd you say, casino 
351,you must have drunk too much what get out of here i got a marker comin', casino 
352,you should pay as fast as you collect you know he's here, casino 
353,fuckin' jews stick together don't they mm, casino 
354,i do all the work somebody don't like it fuck him let 'em complain i'm the one who's here, casino 
355,bosses i mean they're smokin' their di nobilis and they're eatin' a trippa italian american slang for 'tripe' and fuckin' suffritt' you know fried pigs guts while if i wanna talk private i gotta go to a fuckin' bus stop but he never talked, casino 
356,fine everything's goin' good nicky sends his warmest regards, casino 
357,remo and the guys used to hang out and count their millions pleasure, casino 
358,and this is stacy hey shelly, casino 
359,yeah i took care of everybody, casino 
360,she asleep i actually turned my bedroom into a bank vault where i kept the choice stuff, casino 
361,this peter's a motherfucker what's takin' so long over there, casino 
362,get up come here come here, casino 
363,you jag off smarten up, casino 
364,ace saw vegas one way hold it hold it here, casino 
365,well how come i laid nine kill you you motherfucker you frankie do him a fuckin' favor, casino 
366,charlie m charlie m, casino 
367,this motherfucker do you believe this two fuckin' days and nights fuck me fuck you, casino 
368,my fuckin' head yeah i know that's why you had it ready you thought i was fuckin' layin' it, casino 
369,yeah you're a little confused, casino 
370,you sure i was layin' no no i'm taking it i was takin' it, casino 
371,how you doin' how you doin', casino 
372,mr chairman do i hear a motion seconded, casino 
373,no i want to have this marked mr pardon me counselor before you continue, casino 
374,you are right what can i everything's comin' out of my pocket i gotta pay for all these trips back and forth back and forth, casino 
375,all right all right but i i take it easy though, casino 
376,you know you know you know what they're doin' to me i know but that's enough, casino 
377,behind my head they trust that scumbag i don't right now the way i feel i'll hit the two of them in the head with a fuckin' shovel i've never trusted him and you know i got eyes, casino 
378,i didn't curse i said 'frickin' head' again, casino 
379,i'm sorry since when do you talk like that, casino 
380,oh sorry hey oh, casino 
381,yes uh having a good time, casino 
382,yeah hiya that's a lot of money to be counting out in public, casino 
0,int tunnel day come on night shift, chill factor 
1,that is going to explode let me put it in easy terms aristotle we are carrying a damn bomb, chill factor 
2,int brynner's van day shit, chill factor 
3,int andy's ice cream factory andy's office day , chill factor 
4,ext ice cream truck day unbe fucking lievable, chill factor 
5,ext road day shit, chill factor 
6, int ice cream truck cab dawn, chill factor 
7, , chill factor 
8,okay okay what do you work for my boss dog, chill factor 
9,you see that was a that was my mission yeah, chill factor 
10,my code name was blackjack night shift was my coach uh uh uh i'm sorry mason was my coach yeah, chill factor 
11,it all started with our mission in istanbul yeah yeah yeah yeah, chill factor 
12,i feel faint oh oh, chill factor 
13,bullshit yeah well if we're not gonna be famous at least this'll be a great story to tell some ladies in a bar or somethin' that's bullshit, chill factor 
14,us look that's negotiating he threatened to kill, chill factor 
15,face crap you've been telling me what about all that no need to get in the man's, chill factor 
16,yeah i think so too, chill factor 
17,us owes us i feel that my government owes me a little restitution, chill factor 
18,you hello, chill factor 
19,who put the big hurt on who had to put a gun to your head, chill factor 
20,you did help a little always the negative, chill factor 
21, hey hey hey hey hey we are heroes my man it's time to start actin' like it, chill factor 
22, you know we saved half a million people from a full body peel, chill factor 
23,elvis is still in there it's gonna go off , chill factor 
24, , chill factor 
25,look out , chill factor 
26,they'll meet you at the top arlo i'm gonna get elvis you go, chill factor 
27,let's go hang on hang on, chill factor 
28, yeah yeah yeah, chill factor 
29,there's gotta be well hell the smoke's gonna kill us anyway, chill factor 
30,vitelli vitelli ta get outta here, chill factor 
31, , chill factor 
32, what, chill factor 
33, oh, chill factor 
34, , chill factor 
35,mason it says forty nine, chill factor 
36,shoot me , chill factor 
37,stupid you've gotta be, chill factor 
38,what do you think i'm doin' forty seven you'd better floor it, chill factor 
39,tunnel tunnel, chill factor 
40,he's comin' up fast our ass, chill factor 
41,here we've got elvis, chill factor 
42,okay oh shit, chill factor 
43,okay okay ful, chill factor 
44,on hang, chill factor 
45, go, chill factor 
46,what to him, chill factor 
47, you just can't leave that stuff with that lu, chill factor 
48,come here , chill factor 
49, okay, chill factor 
50,i'm sorry i'm a little , chill factor 
51,okay , chill factor 
52, okay all right man okay, chill factor 
53,yeah okay, chill factor 
54, reach into my pocket, chill factor 
55, what, chill factor 
56,hey hey hey we're gonna die, chill factor 
57,arlo shut up we're gonna die, chill factor 
58,they're movin' huh, chill factor 
59, listen arlo, chill factor 
60, , chill factor 
61,bullshit you would've killed us anyway you all right, chill factor 
62, yeah i know i know, chill factor 
63,or my conscience squirm i don't want his brains all over my shirt, chill factor 
64,i think you oughta cut a yeah, chill factor 
65,yeah baby whoo, chill factor 
66,like i said i got a pretty good idea of what's at stake here , chill factor 
67,split well all the same if we get to missoula help me find a car i'd appreciate it then you can, chill factor 
68,er it was your friend loaded i didn't buy you as a shoot, chill factor 
69,to tell you the truth you didn't shit, chill factor 
70, we got two paddles, chill factor 
71,and things sort of just went downhill from there couldn't deal with it so i split, chill factor 
72,and i put the car into a ditch he spent eighteen weeks in the we were celebrating right after the draft going from bar to bar i was drivin', chill factor 
73,robert del rio started every game my senior year not all american or anything but not bad anyway the real star was my best friend the quarterback got taken in the first round, chill factor 
74,you know four years ago i was a split end at kentucky state you know, chill factor 
75,truck so you took his, chill factor 
76,just ready to just slide him right in there and what about me huh what about arlo huh what about my needs you know i got a i got student loans or nephew or some good old boy, chill factor 
77,i deserve a lot more than that truck ten years ten years i busted my ass for that fat rat bastard you know what i'm sayin', chill factor 
78,hey i told you i did not steal that truck andy owes me a lot more than that four wheeled stole the truck, chill factor 
79,see now why would you do that to a man in my posi you're fucked man, chill factor 
80, worth a try, chill factor 
81,this thing just went up a degree ice cream's not workin' what, chill factor 
82, , chill factor 
83,all right hey , chill factor 
84,oh no oh no, chill factor 
85, , chill factor 
86, , chill factor 
87,what i don't want you to come anyway, chill factor 
88,then stay you're not dangerous you're crazy i ain't gettin' in this damn thing, chill factor 
89,taking it down the hill , chill factor 
90,man yeah he's a dangerous, chill factor 
91,to him you don't know who listen listen, chill factor 
92,okay all right okay , chill factor 
93,aw shit yeah, chill factor 
94,okay okay gimme that gimme that gimme that, chill factor 
95,all right okay, chill factor 
96,oh shit oh shit come on, chill factor 
97,oh pete oh shit oh shit , chill factor 
98,go on shit, chill factor 
99, hey, chill factor 
100, shit, chill factor 
101,ho ho , chill factor 
102,okay that didn't work holy, chill factor 
103,what the fuck was that you okay, chill factor 
104,i made it whoo, chill factor 
105,you crazy bastard come on, chill factor 
106, pete come on, chill factor 
107,night shift but you might hood of you knowin' any prayers is slim, chill factor 
108,pete come on oh shit come on old, chill factor 
109,left left left easy easy easy, chill factor 
110,god man come on old pete, chill factor 
111,oh shit go go go go go oh shit, chill factor 
112,oh petey oh petey oh please pete please don't do this to me okay goddamn, chill factor 
113,okay oh shit, chill factor 
114,that's right now move oh shit, chill factor 
115,your weedkiller on steroids goes down with us everybody dies , chill factor 
116,you think we can make what you see that truck we can make it, chill factor 
117,shift oh we're screwed night, chill factor 
118,fuck all right you got it, chill factor 
119,come on old , chill factor 
120,oh shit man, chill factor 
121, , chill factor 
122,waiting well then that means it's call, chill factor 
123,it was owed to me you stole the damn , chill factor 
124,let live yeah, chill factor 
125,you wanna hit me you, chill factor 
126,er cho and a hijack, chill factor 
127,i'm not the psycho no, chill factor 
128,kiss my ass i was thankin' you asshole, chill factor 
129, nice job back there, chill factor 
130, okay all right, chill factor 
131,oh , chill factor 
132, oh shit, chill factor 
133,work it's not even load doesn't, chill factor 
134,take your gun , chill factor 
135, , chill factor 
136,okay no no no no no keep goin', chill factor 
137,damn god, chill factor 
138,we can't push old pete in this heat he can't take it hey, chill factor 
139,i ain't playin' that fine, chill factor 
140,look i don't give a shit if you go through missoula at a hundred miles an hour we're goin' to mcgruder i didn't steal the truck he owed it to me anyway the important thing is i'm not goin' through missoula, chill factor 
141,you stole this truck that's i did not steal this truck, chill factor 
142,yeah borrowed borrowed, chill factor 
143,i ain't goin' through missoula er, chill factor 
144,no no no no no no no no we gotta go to mcgruder i go where the truck goes, chill factor 
145,billings no no no no no we need to go to mcgruder suppose you're gonna shoot me because you can't get service on my cell phone, chill factor 
146,we're clear , chill factor 
147, do you wanna give me a minute, chill factor 
148,excuse me damn diesel injections are flood, chill factor 
149,what the hell's goin' on damn, chill factor 
150,are you kiddin' up, chill factor 
151,come on get in the truck i'm gonna stomp your a, chill factor 
152,what did you do that for it makes him mean as a snake yeah to keep him off my ass, chill factor 
153,there we go there we go did you keep it safe did you , chill factor 
154,go on you are not takin' my truck, chill factor 
155,hey you're gonna piss me what the hell are you supposed to be all right then how about this, chill factor 
156,i got fifty bucks i'll get more i got uh, chill factor 
157,you want cash wait wait wait hold up hold up look, chill factor 
158,peace is as dangerous as you seem to think it is i'm gettin' my ass as far away from you and it as possible, chill factor 
159,er then you drive me to mcgrud, chill factor 
160,i need your help o of all wantin' to be a part of this wacko shit, chill factor 
161,for cryin' out loud yeah i believe him he was my friend, chill factor 
162,tana look if i don't get this stuff to mcgruder it's goodbye andy's ice cream goodbye jerome goodbye mon, chill factor 
163, i need your truck, chill factor 
164,no sorry man he's dead, chill factor 
165,no no no no no no wait why don't i, chill factor 
166,huh that'll make up the difference huh, chill factor 
167,bein' that it's cash i'm gonna give you ten percent two things andy is not uh but i tell you what, chill factor 
168,he could've called first except for the fact that i need cash, chill factor 
169,moron andy another fuckin', chill factor 
170,yeah well darlene didn't say anything about it to me so tell andy to bill her like usual and let them sort it out move , chill factor 
171,since when does uh between this month and last month you owe four hundred and seventeen dollars and we need that in cash, chill factor 
172,the guy's a fuckin' moron no argument there, chill factor 
173,great freezer in the back, chill factor 
174,where's sam ty, chill factor 
175,a little early for a delivery , chill factor 
176,vaughn such is the price of patriotism, chill factor 
177, , chill factor 
178,funny situation ain't it andy well well well, chill factor 
179,i urge you to be persuasive oh my god, chill factor 
180,just give me elvis and i'll make sure you have enough money for a dozen ice cream trucks frozen so if you don't mind, chill factor 
181, don't be tedious waiter dr long called it elvis, chill factor 
182,within five minutes give it to me now or you'll be dead, chill factor 
183,we're worried to tell you the truth we're looking for a scientist who's gone missing from the tech center maybe you know him richard long, chill factor 
184,be cool be hey be cool, chill factor 
185,help you why don't you get that tub of shit sam to, chill factor 
186,i did what i could for you it's uh parked just off of highway thirty five, chill factor 
187,hey actually have it you have to have to get it to m to mcgruder, chill factor 
188, here mason, chill factor 
189,i had no idea how powerful it was so you called the damned thing elvis, chill factor 
190,wait this town is full of trucks nice new trucks you don't need to go to fort mcgruder in his truck, chill factor 
191,bullshit put the phone down mason the guy the army guys are lookin' for, chill factor 
192,what the hell's a sage well why don't they talk to the sage of jerome here, chill factor 
193,no sir i've never seen this guy before lem too, chill factor 
194,including the permanently extreme to take any extreme measures i deem necessary, chill factor 
195,however you are also non en exactly, chill factor 
196,us owe us owe you, chill factor 
197,all right gentlemen we're about done here fine job hold it, chill factor 
198,mason i can barely hear you what say again, chill factor 
199,are you crazy take the boat whoo hoo, chill factor 
200, , chill factor 
201, if you're right lewis this mason is one hell of a pro he must have a service record and a paper trail some, chill factor 
202,any of them richard long they were all wearing hardware, chill factor 
203,is it colonel vitelli we got a busted in cold vault inside, chill factor 
204,why is it you scientists can create implements of destruction so far ye yes, chill factor 
205,all right after they put you away almost quaint, chill factor 
206,men every time i've closed my eyes but after you went away i do you think i haven't seen the bodies of those, chill factor 
207,years of thinking the matter over i began to see that the whole thing wasn't really my problem you were right of course but after, chill factor 
208,mm hm grateful, chill factor 
209,that i know where the blame belongs but i didn't put you in prison andrew the government did, chill factor 
210,ple not at all like a man responsible for the deaths of eighteen peo, chill factor 
211,no go is this stool taken, chill factor 
212,about i wish they would've let me say something, chill factor 
213,damn you long my people are out there your people are out there you'll kill us all, chill factor 
214,no destroyer of worlds, chill factor 
215,all right one more shot provided we're off the island tonight you have my word on that, chill factor 
216,now listen to me but you have no choice but to follow orders, chill factor 
217,here and the white house is screaming about chemical weapons and we're the nsa thinks the un is onto your work, chill factor 
218,bility this isn't some kind of pissing contest long you may be in charge here but those men out there are my responsi, chill factor 
219,sweeney tells me you don't have computer confirmation i don't work for you captain brynner, chill factor 
220,what the hell is all this about a detonation today we're scheduled tor long, chill factor 
221,i'll do it and i'm warning you leo don't test me get your men and your machines off my radar screen in five or three million people will die, chill factor 
222,destry fair oaks maybe even salt lake not to mention casper, chill factor 
223,enworth i'll have no compunction at all about using this i lost all my squeamishness at leav, chill factor 
224,and i don't like deviations from plans leo as i'm sure you re i checked your release date i never liked coincidences, chill factor 
225,i can't say it's a surprise pleasant surprise, chill factor 
226,brynner happen if i drop this, chill factor 
227,besides how are we gonna sell something we don't have , chill factor 
228,vaughn burke move to the end of the street fan out and work your way back to the motel closin' down sir, chill factor 
229, int vitelli's helicopter day, chill factor 
230,hit him again int postal van day, chill factor 
231,carl establish contact with that deputy we met earlier he'll be more useful now int brynner's van day, chill factor 
232,all right tell the pilot we'll be a half hour int helicopter day, chill factor 
233,and so missoula's prodigal son returns , chill factor 
234,int brynner's van day dutiful citizens you have something which i have waited years for, chill factor 
235, int darlene's store day, chill factor 
236,comes up that road ext brynner's van night, chill factor 
237,move this is already affecting our schedule int long's car night, chill factor 
238,this is it int u s research laboratory long's office night, chill factor 
239, stay put keep the camera trained on, chill factor 
240,get 'em in the middle of the dam having witnessed the effects myself i can assure you it'll be very useful when the bidding starts, chill factor 
241,here i wanna patch in from, chill factor 
242,move just when we have all the cards vaughn take these two behind the van, chill factor 
243,you can't fire on them you're gonna detonate the crystals vaughn get the m seventy nine ready, chill factor 
244,sir all potential customers have been informed of the delay fur you have ten percent of a hundred million dollars comin' your way i think we can impose on you for a little overtime, chill factor 
245,check the immediate area it's clean, chill factor 
246,we're in vaughn, chill factor 
247,richard long general store, chill factor 
248,right tim mason ty, chill factor 
249,mand out of fort bragg i'm colonel brynner u s special operations com, chill factor 
250,carl dennis get out of sight in missoula all we need to do is get to mason before anyone else does, chill factor 
251,out here captain don't you think the guys deserve a break it's a hundred degrees, chill factor 
252,you don't think it's that bad do you sir i mean long's spent the last two years developing his defoliant the stuff can't even kill crabgrass yet scientists, chill factor 
253,uh with all due respect sir dr long told me to prep the field for detonation at screwup, chill factor 
254,yes captain brynner you did but but fall, chill factor 
255, i would've in another life, chill factor 
256, , chill factor 
257, , chill factor 
258, checked, chill factor 
259,no , chill factor 
260, , chill factor 
261, it won't be long gentlemen, chill factor 
262, , chill factor 
263, him first, chill factor 
264,your fellow hero untouched , chill factor 
265,tainer it's a little late for matinee heroics mason just give me the con, chill factor 
266,i don't see my container then meet me at the dam in fifteen minutes, chill factor 
267,hello elvis is fuckin' dead man get yourself some cds, chill factor 
268,because if you don't give me that cylinder your lives will end never done a thing for you, chill factor 
269,i want you to look at one another i don't know what the hell, chill factor 
270,yeah like i say doc long's, chill factor 
271, though, chill factor 
272,doc long yeah i know him weirdo guy he comes in from long, chill factor 
273,i assume you have one actually i was just looking for a restroom, chill factor 
274,uh you wanna hunt outta season it's cool with me but mostly well they just take a six i beg your pardon, chill factor 
275,dangerous assumptions are always, chill factor 
276,well then how about a cup of coffee darlene lene, chill factor 
277,mornin' we gotta get help aw fuck damn, chill factor 
278,two pots of coffee like april it gives him gas and make sure there's two pots of coffee, chill factor 
279,yeah mm it doesn't take a genius, chill factor 
280,oh well i have got to get to the dentist be time remember, chill factor 
281,and then my night man shows up when he feels like son of all the days for you to show up late first the idiot april calls in sick then i got a bad tooth, chill factor 
282,and you ain't gonna start now you know i have yet to get a simple cup of coffee and a meal in this place darlene, chill factor 
283,ah secrets, chill factor 
284,somehow he's smart enough to get you, chill factor 
285,oh no story of my life well one thing you won't lose is that friend of yours back there i'll tell you that, chill factor 
286,kabula's out geneva just pulled the plug, chill factor 
287,ext dam day go, chill factor 
288,it's after five int u s research laboratory corridor night, chill factor 
289,int tunnel day tight, chill factor 
290,int tunnel day major we've gotta seal that tunnel major, chill factor 
291,int vitelli's helicopter day no sign of 'em, chill factor 
292,hit it negative negative, chill factor 
293,that tunnel here's what i want you to do, chill factor 
294,all right let's move gomez you fight the battles you can win now we've been outmaneuvered here brynner's next move is gonna be to get elvis out of the country and sell him to the highest bidder to do that he has to have planned an exit point that's where we intercept him that's where we make our play now you and your men back off, chill factor 
295,he was major andrew bryn colonel sir who the hell is this guy, chill factor 
296, the sooner you get up the lab the sooner you'll figure it out, chill factor 
297,it must've happened right after we left thanks, chill factor 
298,that little geek is my it could be a cover i suppose, chill factor 
299,son a man named tim ma, chill factor 
300,one of our units is pursuing a suspect up the thirty well i've got dr long's body down at the coroner's office, chill factor 
301,what the hell are you talkin' about i will tell you what i, chill factor 
302,deputy art lewis jerome county sheriff's department , chill factor 
303,try this one out some hey doc might wanna, chill factor 
304,couldn't sleep pumper is everything uh all right tonight morning doc awful early aren't ya, chill factor 
305,and only then does our noble friend realize tryin' to remember somethin' somebody once told me about tyin' a fly, chill factor 
306,m means mason the only one who understands what this me, chill factor 
307,and what if it does never let it reach fifty degre degrees, chill factor 
308,the compound has to be kept cold no, chill factor 
309,shit oh shit mason, chill factor 
310,some people might fishin', chill factor 
311,is death without caution, chill factor 
312,forcing him to strike and only then does our noble friend realize that the prey can bite create a piece of bait that sends the fish's instincts into overdrive, chill factor 
313,there's only one way you can do it mason how can we ever hope to win against the trout, chill factor 
314,he's brains without ambition is a perfect hunter, chill factor 
315,and i'm good at this been doing it since i was a kid but you i don't know somehow you think but you pull twice as many fish out of the water as i do, chill factor 
316,been trying to figure out your secret , chill factor 
317,i got eight thousand yards radius is five dr long, chill factor 
318,how much longer for the range and power projections well your prediction was on the nose, chill factor 
319,mr sweeney how goes it , chill factor 
320,yeah mason mason, chill factor 
321,if you're not out of there soon i have got to seal the forty seven, chill factor 
322,mason where are you now, chill factor 
323,son what say again ma, chill factor 
324,fol all right go, chill factor 
325, i'll lead 'em out, chill factor 
326,the army sealin' us in what the hell was that, chill factor 
327,just go check the temperature tunnel now, chill factor 
328, what happened to colonel brynner, chill factor 
329,on the other end of this phone there's a colonel, chill factor 
330, stole a truck under arrest, chill factor 
331,you redneck idiot do you have i said let me see your hands now, chill factor 
332,let me see your then how about if i call you ass, chill factor 
333,shut your mouth until i tell you beer, chill factor 
334,mason you wouldn't know the truth if it bit you we've got your whole record we know about the the conviction for vagrancy lying, chill factor 
335,i don't sell beer to minors i take that kinda thing selling this young man beer wednesday night, chill factor 
336,you answer mine badge someday then you can ask the questions until then, chill factor 
337,nope is there a prob do you recognize this young man, chill factor 
338,so mason last wednesday night uh were you out black background, chill factor 
339, , chill factor 
340,arlo int brynner's van day, chill factor 
341,gimme this god int ice cream truck cab day, chill factor 
342, , chill factor 
343,ext ice cream truck day , chill factor 
344,ext u s army research laboratory guard gate jerome night the usual doc, chill factor 
345,now seal that tunnel now int tunnel day, chill factor 
346,int vitelli's helicopter day negative negative, chill factor 
347,int tunnel day it's too late mason i've, chill factor 
348,int vitelli's helicopter day uh so head for the other end of the tunnel, chill factor 
349,int gomez's helicopter day we've gotta take out brynner's van before they reach, chill factor 
0,sending what we know back to u s t via satellite what are you doing, innerspace 
1,don't worry about me you take this time for your own you two i'll get us out of here, innerspace 
2,awwww i want to thank you for what you've done, innerspace 
3,you're lovely she's so lovely it's all my fault i was wrong, innerspace 
4,they can she's in love with you anyone can see that, innerspace 
5,thing is i think i'm in love with her not really truth is i was jealous of you, innerspace 
6,no she just stayed with us like she did all along i was wrong she tried to help us get away, innerspace 
7,she works for them rene, innerspace 
8,i have been i think you're right keep thinking, innerspace 
9,gimme a minute we are in a dungeon how do we get out, innerspace 
10,be quiet losing power the laser drained it, innerspace 
11,what exactly do something, innerspace 
12,well don't let it what are you doing this may hurt, innerspace 
13,gruner switched the chip to him not from him then he led us away again to chiang cho dieter, innerspace 
14,shit it's just money holy, innerspace 
15,just fine i'll do the driving from now on are you alright, innerspace 
16,do it he didn't he left us that walkman chip to confuse us would have kept most people busy we were too fast for him, innerspace 
17,and dieter it's in the watch he lead us on that chase while dieter brought the chip into hong kong, innerspace 
18,he hung us up dry it's not the one wait there's a label, innerspace 
19,cash haka xuki what's that mean, innerspace 
20,what was it what'd i say just say the words just like i told you, innerspace 
21,you sure this will work i was afraid of that, innerspace 
22,come on it's him, innerspace 
23,probably hiroshima she's going with us are you out of your mind, innerspace 
24,you were with gruner he was with gruner, innerspace 
25,what neither can they, innerspace 
26,a hard left a hard left ow, innerspace 
27,imagine a better grape for the region you have to quickly, innerspace 
28,what next too late, innerspace 
29,don't touch a thing i know she's not with them i know something else what's bothering you isn't her, innerspace 
30,yeah you've fallen for her you think that's what you're good at, innerspace 
31,relax make your mind a blank relax let me do this, innerspace 
32,wait a minute wait a minute al you leave my heart alone down to your heart i'm gonna clean some fat out before you drop on me, innerspace 
33,sapporo that's not funny, innerspace 
34,come on she's getting away run stupid, innerspace 
35,what do i do i'm running in circles in the middle of some foreign country i don't speak their language they don't speak mine i don't even know where i am what's going to present itse, innerspace 
36,fountainhead of high tech osaka, innerspace 
37,better i found ryuji you found her, innerspace 
38,some agent you are it wasn't like that, innerspace 
39,no what will you do no what do you hope al i hope i just hope that someday you're real small and you've got no time and you got no one to help you and you depend on me and you know what i'll do, innerspace 
40,and on my time shit you're in love, innerspace 
41,is that all ahhh works ryuji travel just business she's fine arts university of tokyo, innerspace 
42,what happened i mean it you watch old tapes of the ballgame i'll fill you in later i mean it, innerspace 
43,oh come on you got any books in there, innerspace 
44,what if she says something important it's embarrassing, innerspace 
45,not her you you're doing great with her, innerspace 
46,come on look at her don't you know anything about women the data is skewed we might as well go with instinct can't tell every time i try her you look away or you make noises maybe you don't want to know, innerspace 
47,even rene your data must be bad everyone can't be lying all the time, innerspace 
48,they're all in it i've lost something i must get it back, innerspace 
49,my coast is maine actually we have a place in bar harbor and a bar in sutton place he recognises you throw him off, innerspace 
50,just don't show fear killer, innerspace 
51,just hold them close and stay still i feel like an idiot, innerspace 
52,the drinks stay on them what glasses, innerspace 
53,pan the group will you if you're right at least one of them is involved you got a better idea you tell me other than her there's no one here i know, innerspace 
54,that place by the window get close to them, innerspace 
55,the beautiful one which one is she, innerspace 
56,what did that cost why not, innerspace 
57,it is my business it's my name mind your own business, innerspace 
58,this is not going to work out you really like that shirt, innerspace 
59,is something glinting what's nothing look like it looks like nothing, innerspace 
60,now where would i be but you've got to have sophistication savoir faire, innerspace 
61,i'm not some hot shot test pilot i'm not some playboy i don't usually pick up girls rene, innerspace 
62,it worked yeah some help that poetry really killed her, innerspace 
63,without your pants to the hotel to register, innerspace 
64,what happened no you idiot, innerspace 
65,what touch her, innerspace 
66,wait wait, innerspace 
67,anything aw hell just tell her the truth what, innerspace 
68,what can i do you're on your own help me out will you, innerspace 
69,try another language she doesn't seem to understand, innerspace 
70,she's beautiful what do i do what is it, innerspace 
71,follow it this must be business there's nothing else here, innerspace 
72,beautiful are you screwing with any nerves, innerspace 
73,where are you going wait now lie down somewhere quiet and rest i'll be back in a while, innerspace 
74,why not i don't want to eat it, innerspace 
75,the sand now what, innerspace 
76,you eat it here all the seaweed you want now what, innerspace 
77,good idea swim, innerspace 
78,just beautiful what is it, innerspace 
79,eating sushi how else do you get seaweed under your nails, innerspace 
80,now what you leave my glands alone, innerspace 
81,you'll be me oh yeah to what, innerspace 
82,it's attitude how you carry yourself it's just not enough, innerspace 
83,well if not to kill then to bother and annoy and a license to kill, innerspace 
84,who cares it's illegal, innerspace 
85,use my credit cards i don't have any, innerspace 
86,we get on which plane we get on a plane, innerspace 
87,who wait a minute i'm no agent secret or otherwise and i'm alone send a man there a secret agent, innerspace 
88,what is it nothing you just do nothing, innerspace 
89,not who a data bank just keep your ear to the phone and don't make a sound who is it, innerspace 
90,i'm back the airport hey wait a minute, innerspace 
91,wait a minute the fight where did he get you nothing, innerspace 
92,i don't wanna be you i wanna go home you do to get out of here you're gonna be me, innerspace 
93,gone where they think we're safe here they don't really need us they're probably long gone, innerspace 
94,black suits and helmets what do you mean, innerspace 
95,oh my god what did he look like the man the man, innerspace 
96,is it familiar have you been here before a lab and equipment, innerspace 
97,corridor a what does it say, innerspace 
98,just walk down the hall go out take your first left, innerspace 
99,door's locked we have to get out of here, innerspace 
100,sue them why don't you just get out leave me alone, innerspace 
101,find you ever think of what they might have to do to find me, innerspace 
102,thanks we're a team my talent your mobility, innerspace 
103,what do you mean we you're the one talking to a little guy in your head we'll have to do it on our own, innerspace 
104,yeah who is they're busy covering their asses they're not the type of people we need, innerspace 
105,they could put you back in the tube i don't know i don't want to find out, innerspace 
106,it can't take that long yeah al wants to talk to you, innerspace 
107,i don't know to get al how do you act when someone trys to kill you, innerspace 
108,i don't know anything i just want to go home why al you know too much, innerspace 
109,can't see a goddamn thi get your breathing down you sound like a cement mixer, innerspace 
110,whatever you do just don't stop now what, innerspace 
111,what do i do he's not the problem it's the van in the back, innerspace 
112,what's that still clear just a motorcycle, innerspace 
113,anyone there if i'm real they'll get me out if i'm not they'll treat you either way you'll be better off than you are now you'll get a reward, innerspace 
114,oh gooood i'll talk to them, innerspace 
115,why don't you sorry all this buzzing in my head why don't i just take you back to ust, innerspace 
116,what was that yeah, innerspace 
117,yes yes i'll explain it all just put the gun down why he's argumentative, innerspace 
118,you're gonna explain you're not crazy don't wait a minute just let me explain, innerspace 
119,hear voices don't i you're not crazy, innerspace 
120,yep are you crazy, innerspace 
121,loading a gun what are you doing, innerspace 
122,then how'd i get here i just went there for a job, innerspace 
123,the nicholson node i suppose you haven't heard of that either i don't know what you're talking about, innerspace 
124,look i didn't ask to be in you don't blame me for it you did it i'm trying to get you to listen to reason, innerspace 
125,you've heard of the pem114 what are you doing in my head al, innerspace 
126,quit screwing around this is important well if you're in my head to you i'm god, innerspace 
127,who are you nerve bundle what are you doing you just leave the nerve bundles right where they are, innerspace 
128,right you're in my head you can talk to me and hear what i say but you can't see anything, innerspace 
129,where are we now somebody's been here, innerspace 
130,do me a favor al i need to make a phone call, innerspace 
131,what street we're walking down queer street we coming to dopey drive we're about to be put somewhere quiet where they won't mind that we talk to ourselves what street, innerspace 
132,what you lose your lease on a condo i just got here, innerspace 
133,no no it's nothing rehearsing a play what light through yonder window breaks it is al and he's in my head i see, innerspace 
134,yes you're in my head, innerspace 
135,al al, innerspace 
136,who was it it wasn't him, innerspace 
137,don't do that reporting him ventriloquism on a bus, innerspace 
138,i'm inside you try me, innerspace 
139,al my name is al, innerspace 
140,i know you did i said something, innerspace 
141,some friend you are you know what i hope joe it's not love it's like it's real strong like and i got your information now get off my back, innerspace 
142,joe what abilities it's all we've got, innerspace 
143,joe go to what the hell does that mean trouble is if we both get stuck here, innerspace 
144,let us get to the border what kind of a deal, innerspace 
145,i know we fight but i don't mean it you're quite a guy no one else could have dealt with this i didn't do anything, innerspace 
146,don't worry can you fly this, innerspace 
147,dieter we've ruined his market in japan where's dieter, innerspace 
148,no don't give her your name, innerspace 
149,i've seen that before never had anyone actually do it the best part she'll love it, innerspace 
150,works like a charm when i use it you didn't say it right it'll remind me of you, innerspace 
151,not that truth what a nerve, innerspace 
152,it's a long story in him, innerspace 
153,i take the last chip in with me i use it to control re enlargement from inside no if anything happened you'd be stuck in there like he was, innerspace 
