,lines,name
308,come on go back there i never got paid my expenses for the last trip you gotta go back there and talk to that guy, casino 
309,your cumma what are you doin' with your cumma i was out there with my cumma italian american slang for 'girlfriend', casino 
310,sam hey you fat irish prick you put my fuckin' money to sleep you go get my money or i'll put your fuckin' brain to sleep, casino 
311,you know i think that you've gotten the wrong impression about me i think in all fairness i should explain to you what it is that i do for instance tomorrow morning i'll get up nice and early take a walk down over to the bank and walk in and see you and uh if you don't have my money for me i'll crack your fuckin' head wide open in front of everybody in the the bank and just about the time that i'm comin' out of jail hopefully you'll be comin' out of your coma and guess what i'll split your fuckin' head open again because i'm fuckin' stupid i don't give a fuck about jail that's my business that's what i do and we know what you do don't we charlie you fuck people out of money and get away with it what're you gonna do strong arm me, casino 
312,listen nicky we talked about this and uh i explained to you that there was the possibility you might have to take some kind of loss yeah least you could do is return my phone calls though, casino 
313,i've been trying to reach you you're tougher to get than the president hi good, casino 
314,well you gotta understand i'm giving you fifty thousand cash yes, casino 
315,so i put some of the money into legitimate deals with charlie clark he was ace's banker oh listen i understand that there's always a risk you know i might have to take a loss somewhere, casino 
316,but how much cash could i bury in my closet right yeah that works out, casino 
317,you just just stop him i can't, casino 
318,lady i can't i can't i ca and here here, casino 
319,um i'm gonna need a bag if you could just ask the guy for a big bag okay jeff would you go in with her, casino 
320,that's not a problem that's not a p can i go in, casino 
321,fucker he won't let me go in my house, casino 
322,i'm just trying to get in my house mr rothstein mr rothstein i'm sorry we've got some complaints about about the noise, casino 
323,he won't mrs ro mrs rothstein okay shh, casino 
324,hey go back inside this is none of your business i don't have to take your shit all the time anymore, casino 
325,there's nothing we can do she had the key okay, casino 
326,if we let her get a few of her things we'll be out of your hair hey mr rothstein it'll make it a lot easier on everybody here if we just let her in the house, casino 
327,all right okay okay hey, casino 
328,fuckin' jerk off oh my god what are we gonna do i'm sorry, casino 
329,it looked like a fuckin' gun pitch black it, casino 
330,you've gotta be kidding me here we go, casino 
331,you fuckin' faggot do you know who you're fuckin' with now move along, casino 
332,yeah fuck you fuck you, casino 
333,bullshit i ain't goin' anywhere with you sir you're gonna have to leave you mind accompanying us outside, casino 
334,you took your boots off you put your feet on the table you shit kicking stinky horse manure smellin' motherfucker you you fuck me up over there i'll stick you in a hole in the fuckin' desert you understand go over there and apologize go get the fuck out of tell him to go fuck himself you fuckin' hick fuckin', casino 
335,is that what you did nicky i did, casino 
336,he tries to do everything it's instinctive you know, casino 
337,you know he's gotta realize everything can't be a home run that he does metro intelligence cop but it didn't matter i mean it was all about the kids you know, casino 
338,turned out to be one of the other coaches was a fuckin' now i want you to get out there and get me singles and doubles okay 'cause that's what's gonna win this game, casino 
339,beautiful you got a beautiful swing great, casino 
340,why does it look like it's bothering me what do i give a fuck fuckin' oscar too all the fuckin' money i've given that prick he don't even look over here what's his problem forget about it nick don't let it bother you, casino 
341,do you see that dumb jew motherfucker grew up together and he's actin' like he don't even know me i know we're supposed to avoid each other but you know there's ways to do things and there's ways not to fuckers, casino 
342,is that the last one in some legitimate places like my restaurant, casino 
343,he's not here he's gone, casino 
344,yeah we're lookin' for carmine we're waiting on carmine, casino 
345,oh thanks eddy well listen uh good luck with the joint huh, casino 
346,uh huh carmine left, casino 
347,oh yeah i'm over here with him, casino 
348,hey nicky how are you what are you doin' here we can't help him if, casino 
349,stay out of the way no i won't calm down he's my husband, casino 
350,artie but i'm just trying to leave, casino 
351,what we're placing you under arrest for aiding and abetting, casino 
352,we're we're placing you under arrest for okay frankie you're a good boy, casino 
353,you see i wouldn't want to be jeopardizing anything for people who are our friends you understand no problem, casino 
354,he's good he's fine i want to know if he's doin' all right if he's okay, casino 
355,yeah i know that's why i'm asking you see my main concern is nicky i'm positive remo things are very fucked up down there you know, casino 
356,no i ain't see anything like that so i lied even though i knew that by lyin' to gaggi i could wind up gettin' killed too, casino 
357,what could i say i knew if i gave the wrong answer i mean nicky ginger ace all of 'em could've would up gettin' killed frankie the little guy he wouldn't be fuckin' the jew's wife would he because if he is it's a problem, casino 
358,i want you to tell me the truth mind you of course remo, casino 
359,frankie i want to ask you something i'll tell him remo, casino 
360,i know and i mean that's no good, casino 
361,it's in all the papers i know, casino 
362,yeah i heard yeah frankie they found a guy's head in the desert do you know about that, casino 
363,i'll take care of it remo i want all the names of all the other people he had with him and i don't care what you have to do to him to get 'em you understand, casino 
364,how are you hey frankie, casino 
365,but i knew how to keep the bosses happy whenever they gave me little jobs to do you know to send a message i would carry things out uh huh good, casino 
366,fine yeah, casino 
367,all right not like your fuckin' friends out there that without brains okay, casino 
368,keep a good eye on him he's makin' a lot of money for us and he's gonna continue makin' a lot of money for us so keep a good eye on him mm, casino 
369,i'll be right out hey nick vien acca italian american slang for 'come here', casino 
370,ace that's enough now, casino 
371,ma che cazzo but back then the bosses didn't give a fuck about whether he enjoyed himself of not to them he was a cash register all they had to do was ring the bell and take the money especially remo who was a fuckin' degenerate gambler who always lost, casino 
372,you got a round figure on it okay yeah, casino 
373,all right be careful i'm going' to the fbi i'm not scared anymore, casino 
374,i don't need you i have my own fuckin' money get the fuck out of here, casino 
375,ah you fuck you're such a fuckin' asshole how the fuck am i gonna get your fuckin' money now you think he's gonna give you fuckin' money are you out of your mind look what you just did to this fuckin' guy if you would have just kept your fuckin' mouth shut ah what the fuck is the use i should've never got invol, casino 
376,hey don't be such a fuckin' smartass will you i mean i know the fuckin' guy thirty five years i'm gonna fuckin' whack him for you fuck motherfucker i knew this i knew it oh well then have him killed and get it over with, casino 
377,if it's so fuckin' dangerous then why don't you kill him i told you this was fuckin' dangerous remember i said 'ginger this is a dangerous situation be very careful ' you fuckin' yessed me to death, casino 
378,what did i tell you supposing he goes back home and makes a fuckin' beef i gotta know exactly what you said tell me what you said to him yeah uh huh, casino 
379,thank you yeah yeah yeah yes i will it's what you want isn't it huh, casino 
380,mm okay don't worry about it nobody'll fuck with ya anymore i'll take care of ya yeah, casino 
381,yeah is that what you want, casino 
382,i need some help i do i need some help you gotta help me i need a new sponsor nicky come on don't be scared, casino 
383,yes you are i'm not as tough as you think i am, casino 
384,he hates my fuckin' guts exactly he hates me, casino 
385,no he's not everything went to his head, casino 
386,yeah boy he really fucked himself up out here didn't he 'cause you always tell me the right thing to do, casino 
387,i did what you told me to you did i like that i like that that's what i like about you you did the right thing, casino 
388,you did you're right i didn't i didn't i mean i did but then i did exactly what you told me to do and i came right back, casino 
389,he's so fuckin' lucky i could have buried him i could have gone to europe and taken the baby and then he'd've tracked me down and he'd've killed me yeah right that's sammy and he's probably got it there too, casino 
390,hm yeah 'cause you know he's never gonna give me my jewelry, casino 
391,mm hm see who i got in there gotta get somebody i can trust, casino 
392,let me think about that well i was thinkin' maybe you know somebody at the bank could help me get my jewelry out there's a lot of money in there lot of money in there and i'd be willing to take care of anybody who helped me out, casino 
393,yeah tell me what you were gonna say go ahead, casino 
394,what were you gonna say go ahead nothin', casino 
395,oh you're right i know it's well i was just i mean listen two people don't get along at some point you gotta call it i mean it's none of my business but i i think that's what you gotta do you gotta take it somewhere, casino 
396,and listen don't do anything else crazy okay you all right okay i'll be there, casino 
397,yeah uh huh okay you just relax and call me back here in exactly an hour on this phone and i'll see what i can do, casino 
398,you just relax nobody's killin' anybody do you hear it's all right, casino 
399,yeah thanks, casino 
400,you're so nice you're a beautiful girl you don't want to ruin your looks i've seen a lot of girls get shot to hell from this stuff, casino 
401,and take it easy with this shit will you i mean this can only make matters worse yeah thanks, casino 
402,okay look i'll try to find out what the hell's goin' on when i see him i'll talk to him, casino 
403,well i guess it's 'cause he loves you so much he's jealous and worried he didn't have to hit him it's not exactly like i'm sleepin' with the guy and he makes me sneak around to see my own friends what the fuck is that all about, casino 
404,i understand that but you know i think you should try to make the best of it now go slow you know see what happens i do, casino 
405,i know what you mean i should have never married him he's a gemini a triple gemini duality gemini's the snake you know you can't trust the snake i mean it, casino 
406,i'm told it's worth about a million dollars maybe more no i i'm just curious you know i was wonderin' how much he would put into a thing like that that's all, casino 
407,you mean like a lot of expensive jewelry about how much so he put aside some jewelry for me a lot of jewelry, casino 
408,am i right sure, casino 
409,i never see you know i never seen him act like that with anybody else i think he's crazy about you i mean he really loves you he does you know the first time i ever saw your guys together i never saw him so happy i mean i know he's a crazy jew fuck and everything but, casino 
410,oh you did i didn't know that no no i told him all about the guy before we ever got married this is no fuckin' surprise, casino 
411,yeah no shit i know it wasn't a nice thing to do but, casino 
412,okay sammy hi how are you, casino 
413,hi jennifer but i saw something, casino 
414,well you know you know i've got to do some shopping afterwards do you want to go, casino 
415,well you might as well get somethin' out of it i told him i was mrs sam rothstein, casino 
416,come on well how 'bout that, casino 
417,get lost yes, casino 
418,get lost ginger get lost what do you mean 'stole' i didn't steal anything from you, casino 
419,don't give me that shit i want my money ginger i've been watching you all night you've been stealing from me, casino 
420,what money i've seen you stealing from me what do you mean 'what's the matter ' i made a lot of money for you i want my cut, casino 
421,come on ginger honey, casino 
422,oh i'm sorry i'm sorry thank you very much thank you very much i'm sorry, casino 
423,thank you very nice yes, casino 
424,no i'm not gonna drive with some crazy no i'm gonna drive, casino 
425,she started it she started the whole thing i'm just standin' here just knock it off would you two knock it off get in the car, casino 
426,go go get in the car go you're done yakkin' okay you're done yakkin' now, casino 
427,it's this bullshit it's just bullshit right here this is the fuckin' problem you know get your bag come on get your bag get your things let's go, casino 
428,he's sittin' by the phone that's yeah he's sitting by the phone like a dumb bell just waiting for you to call him back that's what he's, casino 
429,so he knows where you are that means he's sending some guys over here probably right now i just talked to him, casino 
430,he was just on the phone here, casino 
431,lester he called you here don't give me any of your shit okay this has always been a dream but we're going, casino 
432,we'll go later you got money that's a that's a good look, casino 
433,what does that mean no i know that look what does that mean uh talk to you later bye, casino 
434,okay then with stupid braces on your teeth, casino 
435,you do all the luck in the world, casino 
436,promise so it's gonna be okay isn't it, casino 
437,yeah this is the best thing i can do for my life right now do you know that, casino 
438,bub ut baby do you know that i love you too i love you, casino 
439,i am you are, casino 
440,no you're not where are you where are you i'm here, casino 
441,yeah okay, casino 
442,all right yes don't worry, casino 
443,they checked in alone they check in alone, casino 
444,listen back to nigeria yeah, casino 
445,incredible boy look at this place huh, casino 
446,hey hey sammy how are you hey how you doin', casino 
447,look there aren't there aren't but come on damn it don't get so defensive it could be stuck in your hair you know, casino 
448,there's more there's a couple stuck in there i know there's more i think that's it, casino 
449,don't look at me pal i gotta live with her excuse me but i folded these things beautifully and i would appreciate a little respect jesus christ, casino 
450,'cause it clogs up your heart why, casino 
451,you know why right mm hm, casino 
452,two how many of these you gonna eat huh, casino 
453,no no no no no more fuckin' dirty work, casino 
454,frankie frankie you piece of shit no more you see watch, casino 
455,i'm in a bad fuckin' spot here you know that bad fuckin' spot take it easy what could you do i mean she threw herself at you right, casino 
456,get her the fuck out of here get her out of here you're gonna fuckin' kill her take it easy, casino 
457,take it easy get out get out get out, casino 
458,shh hide her car in the back calm down calm down shh, casino 
459,dominick said they're in the motel don't know, casino 
460,yeah just let me know but you gotta be ready you know what i'm talkin' about and you make it disappear you know what i mean, casino 
461,and when i'm ready i'll say the words 'go see the jew ' they'll do it, casino 
462,angelo and buster you know what i want you to do get a couple of guys to dig a hole in the desert then let 'em show you where it's at, casino 
463,who's this guy who's this guy what, casino 
464,yeah but they keep askin' about it i don't trust him anymore but they'd never okay anything you know, casino 
465,yeah what's to stop him nah you would've heard somethin', casino 
466,i told him i didn't know nothin' but jiggs and uh tony gorilla said if you did anything you're fucked up yeah what'd you tell him, casino 
467,walk walk walk what'd you say he asked me again about you and the jew's wife, casino 
468,you must have drunk too much what get out of here i got a marker comin', casino 
469,sue me you jew fuck you should pay as fast as you collect you know, casino 
470,so are we they're havin' a good time too, casino 
471,mm they want a fuckin' war i'm ready, casino 
472,i do all the work somebody don't like it fuck him let 'em complain i'm the one who's here, casino 
473,but hey what do they care as long as i keep sendin' money back bosses i mean they're smokin' their di nobilis and they're eatin' a trippa italian american slang for 'tripe' and fuckin' suffritt' you know fried pigs guts while if i wanna talk private i gotta go to a fuckin' bus stop, casino 
474,yeah thanks a lot to a tee like the time tony dogs, casino 
475,nicky sends his warmest regards i mean the cops knew but they didn't give a fuck i mean you know they all worked it out together, casino 
476,remo and the guys used to hang out and count their millions pleasure, casino 
477,stacy and this is stacy, casino 
478,hey this is shelly you walk past me, casino 
479,i took care of everybody give all the guys in your crew a piece of that, casino 
480,she asleep i actually turned my bedroom into a bank vault where i kept the choice stuff, casino 
481,whenever we got local merch we'd usually send it to palm spring or arizona la i had a couple of sand niggers out there you know arabs this peter's a motherfucker, casino 
482,sometimes i used to go along on a heist just for the fun of it but i didn't like the people i was rippin' off lookin' at me so i used to turn their fuckin' pictures around you go over there right now and you apologize you better hope he lets you back in, casino 
483,come here come here get up, casino 
484,you jag off smarten up, casino 
485,you call this guy and tell him i'm comin' ace saw vegas one way, casino 
486,whoa whoa whoa 'cause you're a jag off i would have fuckin' made you lay ten, casino 
487,kill you you motherfucker you frankie do him a fuckin' favor kill me you fuck kill me, casino 
488,charlie m charlie m, casino 
489,oh god give me the fuckin' name this motherfucker do you believe this two fuckin' days and nights fuck me, casino 
490,listen to me anthony i got your head in a fuckin' vise i'm gonna squash your fuckin' head like a grapefruit if you don't give me a name don't make me have to do this please come on don't make me be a bad guy come on your fuckin' head huh don't fuck around tony, casino 
491,yeah i know that's why you had it ready you thought i was fuckin' layin' it i'm sorry nicky i didn't mean anything by it, casino 
492,yeah you're a little confused, casino 
493,i'm positive you sure, casino 
494,what thing oh nicky i thought you was layin' all right yeah you got that thing for me, casino 
495,how you doin' hey, casino 
496,mr chairman do i hear a motion seconded, casino 
497,this uh this commission is prepared to act on a motion denying the rothstein application no i want to have this marked mr, casino 
498,then do it the way you want done right you gotta do it yourself, casino 
499,everything's comin' out of my pocket i gotta pay for all these trips back and forth back and forth you know i i'm too upset right now and an end has to be put to this, casino 
500,all right all right but i i take it easy though, casino 
501,i know it i know it you know you know you know what they're doin' to me, casino 
502,mom i'm sorry they're beatin' me left and right ma i'm sorry i'm all upset all right take it easy now take it easy, casino 
503,i've never trusted him and you know i got eyes i'm sorry, casino 
504,i didn't curse i said 'frickin' head' again, casino 
505,there's a lot of people here i'm sorry, casino 
506,receipts and bills and everything's here what's the matter with you, casino 
507,hey oh uh i have a plane to catch to cleveland can i get my winnings, casino 
508,yes uh having a good time, casino 
509,why don't i take him over to the office and verify it huh yeah, casino 
0,int tunnel day come on night shift, chill factor 
1,if we don't get out of this tunnel that is going to explode, chill factor 
2,int postal van day it's a damn postal truck, chill factor 
3,shit ext highway day, chill factor 
4,int andy's ice cream factory andy's office day , chill factor 
5,damn ext ice cream truck day, chill factor 
6,ext road day oh shit, chill factor 
7,shit oh, chill factor 
8, int ice cream truck cab dawn, chill factor 
9,ext motel night , chill factor 
10,int darlene's store night at least somebody likes this shit, chill factor 
11,what do you work for my boss dog that's right, chill factor 
12,you see that was a that was my mission yeah, chill factor 
13, my code name was blackjack night shift was my coach uh uh uh i'm sorry mason was my coach, chill factor 
14,i was undercover as a tennis player yeah, chill factor 
15,yeah yeah yeah yeah you know it's uh it's very hush hush as we say in the spy game, chill factor 
16,i feel faint oh oh, chill factor 
17,arlo nobody's gonna believe us bullshit yeah well if we're not gonna be famous at least this'll be a great story to tell some ladies in a bar or somethin', chill factor 
18,no but he didn't see that's negotiation, chill factor 
19,look that's negotiating he threatened to kill tiatin', chill factor 
20,face crap you've been telling me what about all that no need to get in the man's, chill factor 
21,thank you yeah, chill factor 
22,patriotism is its own reward i'll handle this from here sweet owes us a little restitution, chill factor 
23,i feel that my government owes me a little restitution and and and truckless in the service of my country, chill factor 
24,you hello, chill factor 
25,that army nut job to save your narrow butt who put the big hurt on, chill factor 
26,truck that kept elvis cool who drove the ice cream, chill factor 
27,always the negative excuse me i got a bullet in my leg, chill factor 
28, hey hey hey hey hey we are heroes my man it's time to start actin' like it, chill factor 
29,we're the shit bigtime , chill factor 
30, well, chill factor 
31, , chill factor 
32, , chill factor 
33,what'd you come back for look out, chill factor 
34, okay come on big guy, chill factor 
35,arlo i'm gonna get elvis you go got it come on darlin' i gotcha, chill factor 
36,let's go hang on hang on, chill factor 
37,sorry , chill factor 
38,hold this another way outta here hey, chill factor 
39,well hell the smoke's gonna kill us anyway can we get out on your end of the tunnel, chill factor 
40,vitelli vitelli ta get outta here, chill factor 
41, , chill factor 
42,it's working what, chill factor 
43,what , chill factor 
44, oh, chill factor 
45,all right , chill factor 
46,it's melting man what, chill factor 
47,it says forty nine forty nine point four, chill factor 
48,shoot me , chill factor 
49,i'm gonna kill him stupid, chill factor 
50,what the what the hell, chill factor 
51,forty seven you'd better floor it whoo, chill factor 
52,tunnel tunnel, chill factor 
53,okay he's comin' up fast, chill factor 
54,and brynner's right on they come, chill factor 
55,we've got elvis i've got the real thing, chill factor 
56,okay oh shit, chill factor 
57,oh fuck okay okay, chill factor 
58,aw shit would you be more care , chill factor 
59,hang , chill factor 
60, go, chill factor 
61,you got elvis what, chill factor 
62,that's why i didn't give it natic, chill factor 
63,you just can't leave that stuff with that lu , chill factor 
64,come here , chill factor 
65,come on come on , chill factor 
66, , chill factor 
67, arlo, chill factor 
68,okay , chill factor 
69,okay , chill factor 
70, okay, chill factor 
71,okay oh, chill factor 
72, reach into my pocket, chill factor 
73,we're gonna die and you want me to do some freaky shit like that , chill factor 
74,put your hand in my pants , chill factor 
75,we're gonna die we're gonna die, chill factor 
76,arlo shut up we're gonna die, chill factor 
77, they're movin', chill factor 
78,they're takin' off hey, chill factor 
79,listen arlo no, chill factor 
80, , chill factor 
81, bullshit you would've killed us anyway, chill factor 
82, bring him down, chill factor 
83,yeah i know i know man, chill factor 
84,or my conscience squirm i don't want his brains all over my shirt, chill factor 
85,deal with this asshole i think you oughta cut a, chill factor 
86,hey mason all right all right hey hey, chill factor 
87,whoo that is loud i'm, chill factor 
88,like i said i got a pretty good idea of what's at stake here , chill factor 
89,split i wouldn't get ten split, chill factor 
90,shit long somethin' about that look in his eye when he talked about that elvis, chill factor 
91,loaded i didn't buy you as a shoot i mean if that gun was, chill factor 
92,to tell you the truth you didn't shit, chill factor 
93,listen arlo , chill factor 
94,well shit could be worse i mean we're both up shit's creek but at least we have a paddle anyway about ten months ago i wound up in jerome workin' for darlene, chill factor 
95,couldn't deal with it so i split never gonna throw a ball in the pros, chill factor 
96,and i put the car into a ditch he spent eighteen weeks in the we were celebrating right after the draft going from bar to bar i was drivin', chill factor 
97,yeah robert del rio robert del rio, chill factor 
98,how wonderful for you we were nationally ranked, chill factor 
99,you know yeah, chill factor 
100,truck so you took his, chill factor 
101,overdrawn bank accounts just ready to just slide him right in there and what about me huh what about arlo huh what about my needs you know i got a i got student loans, chill factor 
102,there'd be a sales rep desk with my name on it but every time something opened up there'd be some idiot cousin and he swore he swore once i got a degree, chill factor 
103,you know what i'm sayin' it won't even start half the time, chill factor 
104,hey i told you i did not steal that truck andy owes me a lot more than that four wheeled stole the truck, chill factor 
105,tion see now why would you do that to a man in my posi, chill factor 
106,did you hey you didn't happen to lock the truck up when you got out, chill factor 
107,worth a try okay, chill factor 
108,this thing just went up a degree ice cream's not workin' what, chill factor 
109,whoo hoo hoo , chill factor 
110, , chill factor 
111, , chill factor 
112,oh no oh no, chill factor 
113,oh shit , chill factor 
114,okay okay keep still, chill factor 
115, oh shit, chill factor 
116,what i don't want you to come anyway, chill factor 
117,here then stay, chill factor 
118, you're what, chill factor 
119, i'm crazy, chill factor 
120,man yeah he's a dangerous, chill factor 
121,you're dealin' with to him you don't know who, chill factor 
122,hey put it back we're takin' off , chill factor 
123, all right let's go, chill factor 
124,aw shit yeah, chill factor 
125,these'll keep it cold okay okay, chill factor 
126,all right okay, chill factor 
127,okay , chill factor 
128,oh shit oh shit come on, chill factor 
129, oh pete oh shit oh shit, chill factor 
130, go go, chill factor 
131,shit , chill factor 
132, hey, chill factor 
133, , chill factor 
134,ho oh, chill factor 
135, shut up, chill factor 
136,okay that didn't work holy, chill factor 
137,shit you gotta pass him what the fuck was that, chill factor 
138,what are you talkin' about i'm the one drivin' i made it, chill factor 
139,whoo whoo, chill factor 
140,you crazy bastard come on, chill factor 
141,come on , chill factor 
142,come on old wanna give it a try, chill factor 
143,hood of you knowin' any prayers is slim i know the likeli, chill factor 
144,pete come on oh shit come on old, chill factor 
145,get over get over left left left, chill factor 
146,oh i'm goin' i'm goin' baby i'm goin' i'm goin', chill factor 
147,come on old pete come on, chill factor 
148,oh shit go go go go go oh shit, chill factor 
149,i should've had that dog bite me i would've gotten rabies could've went to the hospital had a pretty nurse oh petey oh petey oh please pete please don't do this to me okay, chill factor 
150, okay, chill factor 
151,oh shit , chill factor 
152,that's right now move oh shit, chill factor 
153,i don't think we have much of a choice your weedkiller on steroids goes down with us everybody dies, chill factor 
154,hey and what if we don't make it eight and a half feet wide weighs over five tons, chill factor 
155,we can make it i think, chill factor 
156,shift oh we're screwed night, chill factor 
157, fuck, chill factor 
158,is old pete come on baby pete come on there it, chill factor 
159, up, chill factor 
160,oh shit man, chill factor 
161,oh , chill factor 
162,hey hey andy's ice cream you snatch that phone from me one more time i'm, chill factor 
163,well then that means it's call shut up shut up it's beeping, chill factor 
164,it was owed to me you stole the damn , chill factor 
165,you stole the truck to uphold your principles right let live, chill factor 
166,i believe in live and and i'm a peaceful man and, chill factor 
167,you every time i look at you i wanna hit, chill factor 
168,er cho and a hijack, chill factor 
169,hey take a look at your situation and i'm not the psycho, chill factor 
170,probably because they know a psycho when they hear one , chill factor 
171,i was thankin' you asshole gun, chill factor 
172, nice job back there, chill factor 
173,elvis is on ice again , chill factor 
174,all right get him to stand up night shift, chill factor 
175, , chill factor 
176, oh shit, chill factor 
177,ed work it's not even load, chill factor 
178,what doesn't work, chill factor 
179, shut up, chill factor 
180, , chill factor 
181, okay, chill factor 
182,ah one of them's in the back okay okay, chill factor 
183,god , chill factor 
184,we can't push old pete in this heat he can't take it hey, chill factor 
185,shut up i ain't playin' that, chill factor 
186,that's i'm about to get in your ass like last year's underwear man, chill factor 
187,i didn't steal the truck he owed it to me anyway the important thing is i'm not goin' through missoula the ice cream for money, chill factor 
188,you stole this truck that's i did not steal this truck, chill factor 
189,you stole this truck yeah borrowed, chill factor 
190,look i kinda borrowed the truck from andy am i missing somethin' here, chill factor 
191,er no way we're goin' through mcgrud, chill factor 
192,no no no no no no no no we gotta go to mcgruder i go where the truck goes, chill factor 
193,no you gotta go to mcgrud billings no no no no no we need to go to mcgruder, chill factor 
194,no cell oh man, chill factor 
195, town, chill factor 
196, do you wanna give me a minute, chill factor 
197,ed excuse me, chill factor 
198,all the time it happens to this piece of shit, chill factor 
199,damn come on, chill factor 
200,are you kiddin' up, chill factor 
201,i'm gonna bust a mudhole in your ass i'm gonna don't tell me to shut it's none of your business man i can talk all i want to come on get in the truck, chill factor 
202,that dog ain't mean that dog was mean before i met him, chill factor 
203,yeah to keep him off my ass you gave him ice cream didn't you come on let's go, chill factor 
204,there we go there we go did you keep it safe did you , chill factor 
205,would you hurry up please go on, chill factor 
206,i need your truck doing, chill factor 
207,all right then how about this no, chill factor 
208,i got fifty bucks i'll get more i got uh, chill factor 
209,you want cash you want cash, chill factor 
210, all right, chill factor 
211,is as dangerous as you seem to think it is i'm gettin' my ass as far away from you and it as possible and if that elvis shit, chill factor 
212,er then you drive me to mcgrud, chill factor 
213,you are seriously mistaken if you think you are going anywhere in my i need your help, chill factor 
214,think he was a wacko and i think that g i ninja's a bigger wacko and i think you're the biggest wack hey listen do you know what i think i, chill factor 
215,yeah i believe him he was my friend ya, chill factor 
216,tana look if i don't get this stuff to mcgruder it's goodbye andy's ice cream goodbye jerome goodbye mon, chill factor 
217,no no no you don't need my truck you need somebody else's truck , chill factor 
218,dude in uniform get in your face you do not shoot your mouth off what did i say, chill factor 
219,sorry man he's dead hang on hang on, chill factor 
220,no no no no no no wait why don't i, chill factor 
221,well darlene usually gives me a signed check for emergencies i could always give you that huh, chill factor 
222,for andy i'll tell him i lost a few cartons comin' over the mountain off say uh three seventy five seein' that we both have so much love, chill factor 
223,two things andy is not uh but i tell you what and fair, chill factor 
224,he could've called first except for the fact that i need cash, chill factor 
225,hey you and i are seein' eye to eye on a whole range of issues this mornin' moron, chill factor 
226,well he told me to collect cash , chill factor 
227, since today new policy, chill factor 
228,since when does uh between this month and last month you owe four hundred and seventeen dollars and we need that in cash, chill factor 
229,hey i'm with you on that one my man prick the guy's a fuckin' moron, chill factor 
230,that's my business art, chill factor 
231,freezer in the back where do you want this stuff, chill factor 
232,where's sam ty, chill factor 
233,oh a little early for a delivery, chill factor 
234, hey, chill factor 
235,such is the price of patriotism but, chill factor 
236, , chill factor 
237,three seconds one funny situation ain't it andy, chill factor 
238,without compunction this country trained me to kill, chill factor 
239,oh my god your move okay vaughn you drive, chill factor 
240,just give me elvis and i'll make sure you have enough money for a dozen ice cream trucks frozen so if you don't mind, chill factor 
241,listen shithead , chill factor 
242,what'd he say it's for you, chill factor 
243,give it to me now or you'll be dead i'll keep an eye out, chill factor 
244,we're worried to tell you the truth we're looking for a scientist who's gone missing from the tech center maybe you know him richard long, chill factor 
245,that was quick be cool be, chill factor 
246,hey look i'm sorry i'll make it up to you whatever you want please, chill factor 
247,why don't you get that tub of shit sam to i ain't got time to argue with you today andy but i can tell you this takin' your truck pissed you off, chill factor 
248,i did what i could for you it's uh parked just off of highway thirty five, chill factor 
249,well that just about figures for today hey actually, chill factor 
250,you you can't let him about the man who did this he's he's comin' after it, chill factor 
251,here mason onds with just a fraction of what's in, chill factor 
252,i had no idea how powerful it was so you called the damned thing elvis, chill factor 
253,take my sorry old truck wait this town is full of trucks nice new trucks you don't need to go, chill factor 
254,mason you have to take this yeah that's my truck, chill factor 
255,the guy the army guys are lookin' for he's the dude, chill factor 
256,what the hell's a sage well why don't they talk to the sage of jerome here, chill factor 
257, no sir i've never seen this guy before, chill factor 
258,you got a prob i'd say we're about even, chill factor 
259,to take any extreme measures i deem necessary in order to protect those secrets i am authorized to fine you imprison you, chill factor 
260,however you are also non en exactly, chill factor 
261,we do have to take into consideration that through your courage us owe us, chill factor 
262,your country and a lot of innocent people in it thank you, chill factor 
263,hold it on ice we've got elvis on ice, chill factor 
264,mason i can barely hear you what say again, chill factor 
265, are you crazy take the boat, chill factor 
266, whoo hoo hoo whoo hoo hoo, chill factor 
267, , chill factor 
268, if you're right lewis this mason is one hell of a pro he must have a service record and a paper trail some, chill factor 
269,no sir any of them richard long, chill factor 
270,alert seventy fifth rangers code blue tell them elvis has left the building looks like it yes sir, chill factor 
271,colonel vitelli we got a busted in cold vault inside forget about him, chill factor 
272,why is it you scientists can create implements of destruction so far ye yes, chill factor 
273,i began trying to find ways of controlling the effects of the weapon that we tested on horn island all right after they put you away, chill factor 
274,went away i like that went away, chill factor 
275,do you think i haven't seen the bodies of those always done richard, chill factor 
276,years of thinking the matter over i began to see that the whole thing wasn't really my problem you were right of course but after, chill factor 
277,together you gave me the opportunity to realize just how very wrong my life had gone mm hm, chill factor 
278,and the government oh i'm well aware of what the government did i assure you actually i've just come to say how grateful i am to you, chill factor 
279,i know where the blame belongs but i didn't put you in prison andrew the government did me well you could've saved yourself the trip, chill factor 
280,ple not at all like a man responsible for the deaths of eighteen peo, chill factor 
281,you look good richard no go, chill factor 
282, there's nothing to say doctor someone had to take the fall and they still need you whereas i've never been anything more than a thorn in their collective side as you once said, chill factor 
283,i wish they would've let me say something andrew, chill factor 
284,damn you long my people are out there your people are out there you'll kill us all, chill factor 
285,no no, chill factor 
286,i am become death the let's proceed, chill factor 
287,you have my word on that me if i thought there was any real danger i i wouldn't go forward, chill factor 
288,now listen to me but you have no choice but to follow orders, chill factor 
